"+5 angle gnd impact joint"

"Time      "	".JOINT_qianhou.Element_Force.Mag"
4.035000e-01	9.533118e-01
4.040000e-01	5.835621e-01
4.045000e-01	5.464205e-01
4.050000e-01	6.597969e-01
4.055000e-01	7.051828e-01
4.060000e-01	7.337031e-01
4.065000e-01	7.787022e-01
4.070000e-01	8.311376e-01
4.075000e-01	8.905299e-01
4.080000e-01	9.545942e-01
4.085000e-01	1.025763e+00
4.090000e-01	1.106003e+00
4.095000e-01	1.193327e+00
4.100000e-01	1.293876e+00
4.105000e-01	1.397210e+00
4.110000e-01	1.514167e+00
4.115000e-01	1.640092e+00
4.120000e-01	2.808158e+00
4.125000e-01	1.563478e+01
4.130000e-01	5.566477e+00
4.135000e-01	2.623563e+00
4.140000e-01	1.147890e+01
4.145000e-01	1.688485e+01
4.150000e-01	6.349799e+00
4.155000e-01	3.048142e+00
4.160000e-01	3.092687e+00
4.165000e-01	2.965565e+00
4.170000e-01	3.055780e+00
4.175000e-01	3.098970e+00
4.180000e-01	3.058867e+00
4.185000e-01	2.998642e+00
4.190000e-01	2.918061e+00
4.195000e-01	2.818557e+00
4.200000e-01	2.703121e+00
4.205000e-01	2.578906e+00
4.210000e-01	2.443771e+00
4.215000e-01	2.315081e+00
4.220000e-01	2.176271e+00
4.225000e-01	2.043257e+00
4.230000e-01	1.914492e+00
4.235000e-01	1.796900e+00
4.240000e-01	6.784747e+00
4.245000e-01	1.139565e+01
4.250000e-01	2.771098e+00
4.255000e-01	1.046599e+00
4.260000e-01	8.460474e+00
4.265000e-01	8.426607e+00
4.270000e-01	2.959920e+00
4.275000e-01	5.254676e-01
4.280000e-01	6.436270e-01
4.285000e-01	6.656283e-01
4.290000e-01	3.296454e-01
4.295000e-01	2.048316e+00
4.300000e-01	5.241313e-01
4.305000e-01	2.588115e-01
4.310000e-01	4.595612e-01
4.315000e-01	3.981710e-01
4.320000e-01	3.426809e-01
4.325000e-01	3.497455e-01
4.330000e-01	3.325787e-01
4.335000e-01	3.152700e-01
4.340000e-01	3.028656e-01
4.345000e-01	2.906180e-01
4.350000e-01	2.851119e-01
4.355000e-01	7.198798e+00
4.360000e-01	6.581567e+00
4.365000e-01	1.584078e+00
4.370000e-01	4.980278e+01
4.375000e-01	1.177956e+01
4.380000e-01	1.882699e+00
4.385000e-01	1.590433e+00
4.390000e-01	1.693583e+00
4.395000e-01	1.856883e+00
4.400000e-01	1.949968e+00
4.405000e-01	1.951282e+00
4.410000e-01	2.340808e+00
4.415000e-01	2.545762e+00
4.420000e-01	2.754604e+00
4.425000e-01	3.024486e+00
4.430000e-01	3.339948e+00
4.435000e-01	3.693835e+00
4.440000e-01	4.064500e+00
4.445000e-01	4.441765e+00
4.450000e-01	4.822858e+00
4.455000e-01	5.199413e+00
4.460000e-01	5.559834e+00
4.465000e-01	6.136715e+00
4.470000e-01	1.462275e+01
4.475000e-01	8.020755e+00
4.480000e-01	1.143753e+01
4.485000e-01	1.485472e+01
4.490000e-01	3.054924e+01
4.495000e-01	1.923629e+01
4.500000e-01	1.256942e+01
4.505000e-01	8.643181e+00
4.510000e-01	6.355842e+00
4.515000e-01	5.192621e+00
4.520000e-01	4.598027e+00
4.525000e-01	4.185916e+00
4.530000e-01	3.850837e+00
4.535000e-01	3.589898e+00
4.540000e-01	3.379841e+00
4.545000e-01	3.206289e+00
4.550000e-01	3.065714e+00
4.555000e-01	2.963169e+00
4.560000e-01	2.888126e+00
4.565000e-01	2.845313e+00
4.570000e-01	2.823648e+00
4.575000e-01	7.778541e+00
4.580000e-01	1.021316e+01
4.585000e-01	2.154891e+00
4.590000e-01	1.234677e+01
4.595000e-01	5.947550e+00
4.600000e-01	1.114763e+00
4.605000e-01	1.099176e+00
4.610000e-01	1.125501e+00
4.615000e-01	1.196809e+00
4.620000e-01	5.805132e+00
4.625000e-01	6.217477e+00
4.630000e-01	5.601579e+00
4.635000e-01	5.533938e+00
4.640000e-01	5.814844e+00
4.645000e-01	6.310381e+00
4.650000e-01	6.953356e+00
4.655000e-01	7.699887e+00
4.660000e-01	8.541908e+00
4.665000e-01	9.454107e+00
4.670000e-01	1.041195e+01
4.675000e-01	1.651211e+01
4.680000e-01	3.165173e+01
4.685000e-01	2.434286e+01
4.690000e-01	2.162777e+01
4.695000e-01	2.257435e+01
4.700000e-01	2.729940e+01
4.705000e-01	2.186498e+01
4.710000e-01	2.108763e+01
4.715000e-01	2.003593e+01
4.720000e-01	1.883245e+01
4.725000e-01	1.765835e+01
4.730000e-01	1.665756e+01
4.735000e-01	1.595250e+01
4.740000e-01	1.562442e+01
4.745000e-01	1.573253e+01
4.750000e-01	1.632080e+01
4.755000e-01	1.880767e+01
4.760000e-01	2.318599e+01
4.765000e-01	2.160657e+01
4.770000e-01	2.403009e+01
4.775000e-01	2.749657e+01
4.780000e-01	3.126517e+01
4.785000e-01	3.488013e+01
4.790000e-01	3.780723e+01
4.795000e-01	4.529528e+01
4.800000e-01	4.165008e+01
4.805000e-01	3.703180e+01
4.810000e-01	3.319725e+01
4.815000e-01	2.897415e+01
4.820000e-01	2.507328e+01
4.825000e-01	2.193175e+01
4.830000e-01	1.946177e+01
4.835000e-01	1.797941e+01
4.840000e-01	1.711825e+01
4.845000e-01	1.750429e+01
4.850000e-01	2.160893e+01
4.855000e-01	1.862961e+01
4.860000e-01	1.730890e+01
4.865000e-01	1.781193e+01
4.870000e-01	1.848464e+01
4.875000e-01	1.922410e+01
4.880000e-01	2.001901e+01
4.885000e-01	2.092690e+01
4.890000e-01	2.962199e+01
4.895000e-01	3.407739e+01
4.900000e-01	3.876751e+01
4.905000e-01	4.373078e+01
4.910000e-01	5.081771e+01
4.915000e-01	5.884892e+01
4.920000e-01	5.954877e+01
4.925000e-01	6.644900e+01
4.930000e-01	6.818346e+01
4.935000e-01	6.604941e+01
4.940000e-01	6.359582e+01
4.945000e-01	5.882976e+01
4.950000e-01	5.241919e+01
4.955000e-01	4.525980e+01
4.960000e-01	3.828444e+01
4.965000e-01	3.212882e+01
4.970000e-01	2.707784e+01
4.975000e-01	2.317853e+01
4.980000e-01	2.035971e+01
4.985000e-01	2.115971e+01
4.990000e-01	1.955991e+01
4.995000e-01	1.666685e+01
5.000000e-01	1.837157e+01
5.005000e-01	1.980051e+01
5.010000e-01	1.854851e+01
5.015000e-01	1.934261e+01
5.020000e-01	2.073961e+01
5.025000e-01	2.243708e+01
5.030000e-01	2.442626e+01
5.035000e-01	2.679297e+01
5.040000e-01	2.947299e+01
5.045000e-01	3.265849e+01
5.050000e-01	3.635235e+01
5.055000e-01	4.056638e+01
5.060000e-01	4.524030e+01
5.065000e-01	5.025045e+01
5.070000e-01	5.521244e+01
5.075000e-01	6.056412e+01
5.080000e-01	6.883973e+01
5.085000e-01	7.232725e+01
5.090000e-01	6.884092e+01
