"-10 degrees board impact joint"

"Time      "	".JOINT_qianhou.Element_Force.Mag"
1.060000e-01	3.566102e+01
1.070000e-01	2.540405e+01
1.080000e-01	1.766699e+01
1.090000e-01	1.163311e+01
1.100000e-01	7.018463e+00
1.110000e-01	4.074105e+00
1.120000e-01	3.347128e+00
1.130000e-01	4.088830e+00
1.140000e-01	4.920353e+00
1.150000e-01	5.393408e+00
1.160000e-01	5.408945e+00
1.170000e-01	5.091678e+00
1.180000e-01	4.499181e+00
1.190000e-01	3.698416e+00
1.200000e-01	2.739753e+00
1.210000e-01	1.703686e+00
1.220000e-01	1.079740e+00
1.230000e-01	6.572641e-01
1.240000e-01	1.091045e-01
1.243178e-01	1.847653e-01
1.245685e-01	2.074906e+01
1.248314e-01	8.431796e+02
1.250000e-01	1.645436e+02
1.253359e-01	7.149018e+02
1.255864e-01	1.025920e+00
1.258371e-01	1.564195e+00
1.260000e-01	1.612745e+00
1.266455e-01	2.211841e+00
1.268958e-01	3.114066e+00
1.270000e-01	4.629257e+01
1.272500e-01	1.273698e+02
1.275003e-01	8.287846e+00
1.277539e-01	1.281524e+01
1.280000e-01	8.205754e+00
1.290000e-01	2.579360e+00
1.294154e-01	2.754922e+00
1.297316e-01	3.070282e+00
1.300000e-01	3.233768e+00
1.310000e-01	3.557317e+00
1.320000e-01	3.902214e+00
1.330000e-01	4.172729e+00
1.340000e-01	4.367065e+00
1.350000e-01	4.485042e+00
1.360000e-01	4.528132e+00
1.370000e-01	4.498817e+00
1.380000e-01	4.399796e+00
1.385723e-01	1.206699e+02
1.390000e-01	4.232683e+00
1.397648e-01	3.955768e+01
1.400000e-01	4.009105e+00
1.408175e-01	3.839267e+00
1.410000e-01	3.733276e+00
1.420000e-01	3.404361e+00
1.430000e-01	3.516672e+00
1.440000e-01	2.606733e+00
1.450000e-01	2.040335e+00
1.460000e-01	1.558661e+00
1.470000e-01	1.057346e+00
1.480000e-01	5.456346e-01
1.490000e-01	1.003321e-01
1.500000e-01	1.507202e-01
1.505114e-01	7.950076e+02
1.508171e-01	9.731585e-01
1.510000e-01	1.069483e+00
1.513037e-01	1.342998e+00
1.515779e-01	1.582480e+00
1.520000e-01	1.640413e+00
1.530000e-01	2.248969e+00
1.540000e-01	2.783997e+00
1.546573e-01	1.337232e+01
1.549197e-01	2.345245e+00
1.550000e-01	3.211390e+00
1.552541e-01	6.267009e+01
1.555131e-01	6.772348e+00
1.557636e-01	1.744696e+00
1.560000e-01	1.985848e+00
1.563639e-01	2.899717e+00
1.570000e-01	2.292428e+00
1.580000e-01	2.437723e+00
1.590000e-01	2.533929e+00
1.594027e-01	2.558452e+00
1.600000e-01	2.580032e+00
1.610000e-01	2.577407e+00
1.620000e-01	2.528467e+00
1.630000e-01	2.436318e+00
1.640000e-01	2.304478e+00
1.650000e-01	2.137562e+00
1.660000e-01	1.940005e+00
1.670000e-01	1.714667e+00
1.680000e-01	1.467675e+00
1.690000e-01	1.201838e+00
1.700000e-01	9.237267e-01
1.710000e-01	6.436703e-01
1.720000e-01	3.988872e-01
1.730000e-01	3.368288e-01
1.740000e-01	1.277364e+01
1.750000e-01	7.807119e-01
1.760000e-01	1.254607e+00
1.768242e-01	3.500354e+00
1.770000e-01	7.030872e+01
1.780000e-01	1.983374e+00
1.790000e-01	2.298166e+00
1.800000e-01	2.559678e+00
1.810000e-01	2.776917e+00
1.813006e-01	2.161304e+02
1.815841e-01	2.803280e+00
1.820000e-01	2.835086e+00
1.830000e-01	2.896507e+00
1.838942e-01	2.905283e+00
1.840000e-01	2.903417e+00
1.850000e-01	2.856158e+00
1.860000e-01	2.756174e+00
1.870000e-01	2.604325e+00
1.880000e-01	2.408451e+00
1.890000e-01	2.167471e+00
1.900000e-01	1.887397e+00
1.910000e-01	1.573123e+00
1.920000e-01	1.229871e+00
1.930000e-01	8.728310e-01
1.940000e-01	4.807466e-01
1.950000e-01	9.011337e-02
1.960000e-01	1.468192e+02
1.970000e-01	4.527369e-01
1.980000e-01	7.887935e-01
1.990000e-01	1.099276e+00
2.000000e-01	1.380024e+00
2.010000e-01	1.626440e+00
2.020000e-01	1.835644e+00
2.023448e-01	9.530354e+01
2.026398e-01	1.829592e+00
2.030000e-01	2.009700e+00
2.037261e-01	2.043839e+00
2.040000e-01	2.056900e+00
2.050000e-01	2.120696e+00
2.060000e-01	2.139336e+00
2.070000e-01	2.116712e+00
2.080000e-01	2.053790e+00
2.090000e-01	1.952231e+00
2.100000e-01	1.814291e+00
2.110000e-01	1.642864e+00
2.120000e-01	1.440996e+00
2.130000e-01	1.212604e+00
2.140000e-01	9.610800e-01
2.150000e-01	6.916983e-01
2.160000e-01	4.075379e-01
2.170000e-01	1.180480e-01
2.180000e-01	4.608200e+01
2.190000e-01	1.181693e-01
2.200000e-01	5.626304e-01
2.210000e-01	8.058860e-01
2.220000e-01	1.026661e+00
2.230000e-01	1.222090e+00
2.240000e-01	1.389347e+00
2.250000e-01	1.527364e+00
2.260000e-01	1.633027e+00
2.270000e-01	1.706890e+00
2.280000e-01	5.024977e+00
2.290000e-01	1.699449e+00
2.300000e-01	1.654086e+00
2.310000e-01	1.577196e+00
2.320000e-01	1.473380e+00
2.330000e-01	1.343474e+00
2.340000e-01	1.190022e+00
2.350000e-01	1.015879e+00
2.360000e-01	8.259585e-01
2.370000e-01	6.182292e-01
2.380000e-01	4.028628e-01
2.390000e-01	1.188106e-01
2.400000e-01	3.880494e+00
2.410000e-01	6.367020e+01
2.420000e-01	2.538655e+00
2.430000e-01	1.914330e+00
2.440000e-01	3.311680e+01
2.450000e-01	8.309552e-01
2.460000e-01	9.583927e-01
2.470000e-01	4.698639e+00
2.480000e-01	1.613418e+01
2.490000e-01	5.755608e+00
2.500000e-01	2.512668e+00
2.510000e-01	2.295237e+00
2.520000e-01	2.086755e+00
2.530000e-01	1.852055e+00
2.540000e-01	1.631816e+00
2.550000e-01	1.426095e+00
2.560000e-01	1.247193e+00
2.570000e-01	1.094577e+00
2.580000e-01	9.525146e-01
2.590000e-01	8.271803e-01
2.600000e-01	7.245701e-01
2.610000e-01	6.621621e-01
2.620000e-01	4.330282e+01
2.630000e-01	1.885336e+01
2.640000e-01	1.479337e+01
2.650000e-01	4.174231e-01
2.660000e-01	5.323442e-01
2.670000e-01	6.308442e-01
2.680000e-01	7.117153e-01
2.690000e-01	7.736635e-01
2.700000e-01	8.160776e-01
2.710000e-01	8.384808e-01
2.720000e-01	8.176204e-01
2.730000e-01	8.299003e-01
2.740000e-01	7.863570e-01
2.750000e-01	7.308991e-01
2.760000e-01	6.578680e-01
2.770000e-01	5.685741e-01
2.780000e-01	4.736427e-01
2.790000e-01	3.832762e+00
2.800000e-01	3.302837e-01
2.810000e-01	2.547730e+00
2.820000e-01	4.111422e+00
2.830000e-01	2.417931e+01
2.840000e-01	1.840810e-01
2.850000e-01	2.977859e-01
2.860000e-01	3.528174e+01
2.870000e-01	4.675743e-01
2.880000e-01	5.182302e-01
2.890000e-01	5.600023e-01
2.900000e-01	5.848459e-01
2.910000e-01	5.902440e-01
2.920000e-01	5.845370e-01
2.930000e-01	5.599941e-01
2.940000e-01	5.200188e-01
2.950000e-01	4.654826e-01
2.960000e-01	3.974571e-01
2.970000e-01	3.172722e-01
2.980000e-01	2.267156e-01
2.990000e-01	1.271425e-01
3.000000e-01	4.612337e+00
3.010000e-01	3.759826e-02
3.020000e-01	2.887117e+01
3.030000e-01	3.493843e-01
3.040000e-01	4.215075e-01
3.050000e-01	4.286056e-01
3.060000e-01	4.497040e-01
3.070000e-01	4.448536e-01
3.080000e-01	3.985794e-01
3.090000e-01	4.725641e-01
3.100000e-01	8.128366e+00
3.110000e-01	3.669683e-01
3.120000e-01	3.284393e-01
3.130000e-01	2.784954e-01
3.140000e-01	5.594542e-01
3.150000e-01	2.837574e-01
3.160000e-01	4.069775e-01
3.170000e-01	1.197993e+01
3.180000e-01	1.395276e+01
3.190000e-01	8.073314e-01
3.200000e-01	3.508485e-01
3.210000e-01	2.966064e-01
3.220000e-01	4.231582e-01
3.230000e-01	3.870864e-01
3.240000e-01	4.164014e-01
3.250000e-01	4.363240e-01
3.260000e-01	4.668733e-01
3.270000e-01	5.000693e-01
3.280000e-01	5.450143e-01
3.290000e-01	5.998442e-01
3.300000e-01	6.863638e-01
3.310000e-01	7.983320e-01
3.320000e-01	9.176407e-01
3.330000e-01	2.013131e+01
3.340000e-01	5.065891e+00
3.350000e-01	4.132120e+00
3.360000e-01	1.609892e+00
3.370000e-01	1.662123e+00
3.380000e-01	1.643084e+00
3.390000e-01	1.598592e+00
3.400000e-01	1.536278e+00
3.410000e-01	1.454693e+00
3.420000e-01	1.358364e+00
3.430000e-01	1.259009e+00
3.440000e-01	1.163297e+00
3.450000e-01	1.251879e+01
3.460000e-01	1.154442e+01
3.470000e-01	6.927472e-01
3.480000e-01	4.342232e-01
3.490000e-01	1.637176e-01
3.500000e-01	3.128132e-01
3.510000e-01	3.038647e-01
3.520000e-01	2.839499e-01
3.530000e-01	2.602409e-01
3.540000e-01	2.752371e-01
3.550000e-01	2.262722e-01
3.560000e-01	9.285585e-02
3.570000e-01	1.083945e+01
3.580000e-01	3.006060e-01
3.590000e-01	1.066462e+01
3.600000e-01	2.929961e-01
3.610000e-01	3.585731e-01
3.620000e-01	2.602552e+01
3.630000e-01	1.219395e+00
3.640000e-01	1.061739e+00
3.650000e-01	9.987690e-01
3.660000e-01	1.159283e+00
3.670000e-01	1.977810e+00
3.680000e-01	4.676137e+00
3.690000e-01	1.331599e+00
3.700000e-01	1.079986e+01
3.710000e-01	2.598278e+00
3.720000e-01	1.900021e+00
3.730000e-01	1.947035e+00
3.740000e-01	4.568032e+00
3.750000e-01	3.312260e+00
3.760000e-01	2.682620e+00
3.770000e-01	9.357028e+00
3.780000e-01	2.009994e+00
3.790000e-01	6.686474e+00
3.800000e-01	1.719079e+01
3.810000e-01	4.676654e+00
3.820000e-01	2.881520e+00
3.830000e-01	2.764602e+00
3.840000e-01	3.009760e+00
3.850000e-01	3.397581e+00
3.860000e-01	8.518596e+00
3.870000e-01	5.049422e+00
3.880000e-01	5.354657e+00
3.890000e-01	1.010682e+01
3.900000e-01	1.438814e+01
3.910000e-01	1.322245e+01
3.920000e-01	1.282116e+01
3.930000e-01	1.308120e+01
3.940000e-01	1.352556e+01
3.950000e-01	1.135990e+01
3.960000e-01	1.043939e+01
3.970000e-01	9.995698e+00
3.980000e-01	1.071888e+01
3.990000e-01	1.138321e+01
4.000000e-01	1.048529e+01
4.010000e-01	1.313827e+01
4.020000e-01	1.777919e+01
4.030000e-01	1.884498e+01
4.040000e-01	2.449674e+01
4.050000e-01	3.215661e+01
4.060000e-01	4.152266e+01
4.070000e-01	5.427274e+01
4.080000e-01	5.800013e+01
4.090000e-01	5.894685e+01
4.100000e-01	5.790056e+01
4.110000e-01	4.606960e+01
4.120000e-01	3.539045e+01
4.130000e-01	2.657985e+01
4.140000e-01	2.103052e+01
4.150000e-01	2.099622e+01
4.160000e-01	1.820033e+01
4.170000e-01	1.989130e+01
4.180000e-01	2.400760e+01
4.190000e-01	2.680084e+01
4.200000e-01	3.320809e+01
4.210000e-01	4.196411e+01
4.220000e-01	5.254724e+01
4.230000e-01	6.453849e+01
4.240000e-01	6.824258e+01
4.250000e-01	6.679493e+01
4.260000e-01	5.349509e+01
4.270000e-01	4.072597e+01
4.280000e-01	3.034789e+01
4.290000e-01	2.345827e+01
4.300000e-01	2.133225e+01
4.310000e-01	1.922676e+01
4.320000e-01	2.019994e+01
4.330000e-01	2.316631e+01
4.340000e-01	2.622736e+01
4.350000e-01	3.235239e+01
4.360000e-01	4.013104e+01
4.370000e-01	4.880290e+01
4.380000e-01	5.846433e+01
4.390000e-01	6.093674e+01
4.400000e-01	6.097736e+01
4.410000e-01	5.318160e+01
4.420000e-01	4.461317e+01
4.430000e-01	3.691780e+01
4.440000e-01	3.231955e+01
4.450000e-01	2.914967e+01
4.460000e-01	2.714433e+01
4.470000e-01	2.938580e+01
4.480000e-01	3.136688e+01
4.490000e-01	3.474875e+01
4.500000e-01	4.072424e+01
4.510000e-01	4.586392e+01
4.520000e-01	4.928160e+01
4.530000e-01	5.116373e+01
4.540000e-01	5.043155e+01
4.550000e-01	4.944494e+01
4.560000e-01	4.450378e+01
4.570000e-01	4.176415e+01
4.580000e-01	4.036379e+01
4.590000e-01	3.852382e+01
4.600000e-01	3.875114e+01
4.610000e-01	3.980739e+01
4.620000e-01	4.305290e+01
4.630000e-01	4.320298e+01
4.640000e-01	4.411914e+01
4.650000e-01	4.474993e+01
4.660000e-01	4.246030e+01
4.670000e-01	4.090729e+01
4.680000e-01	4.053204e+01
4.690000e-01	3.867553e+01
4.700000e-01	3.814913e+01
4.710000e-01	4.083729e+01
4.720000e-01	4.069757e+01
4.730000e-01	4.296041e+01
4.740000e-01	4.679637e+01
4.750000e-01	4.723731e+01
4.760000e-01	4.764003e+01
4.770000e-01	4.847728e+01
4.780000e-01	4.468304e+01
4.790000e-01	4.219333e+01
4.800000e-01	4.062866e+01
4.810000e-01	3.741139e+01
4.820000e-01	3.660264e+01
4.830000e-01	3.809864e+01
4.840000e-01	3.793348e+01
4.850000e-01	4.102702e+01
4.860000e-01	4.298065e+01
4.870000e-01	4.475549e+01
4.880000e-01	4.671807e+01
4.890000e-01	4.782687e+01
4.900000e-01	4.621834e+01
4.910000e-01	4.589827e+01
4.920000e-01	4.271032e+01
4.930000e-01	4.101406e+01
4.940000e-01	4.110113e+01
4.950000e-01	4.010147e+01
4.960000e-01	4.078368e+01
4.970000e-01	4.175402e+01
4.980000e-01	4.217887e+01
4.990000e-01	4.367068e+01
5.000000e-01	4.467501e+01
5.010000e-01	4.387910e+01
5.020000e-01	4.380826e+01
5.030000e-01	4.327605e+01
5.040000e-01	4.123815e+01
5.050000e-01	4.133991e+01
5.060000e-01	4.059883e+01
5.070000e-01	4.019257e+01
5.080000e-01	4.086749e+01
5.090000e-01	4.335542e+01
5.100000e-01	4.366667e+01
5.110000e-01	4.515040e+01
5.120000e-01	4.461987e+01
5.130000e-01	4.434011e+01
5.140000e-01	4.357891e+01
5.150000e-01	4.397566e+01
5.160000e-01	4.274566e+01
5.170000e-01	4.095706e+01
5.180000e-01	4.013931e+01
5.190000e-01	4.014038e+01
5.200000e-01	4.065514e+01
5.210000e-01	4.184668e+01
5.220000e-01	4.523404e+01
5.230000e-01	4.381142e+01
5.240000e-01	4.425187e+01
5.250000e-01	4.429814e+01
5.260000e-01	4.383867e+01
5.270000e-01	4.359535e+01
5.280000e-01	4.364449e+01
5.290000e-01	4.273899e+01
5.300000e-01	4.117571e+01
5.310000e-01	4.092883e+01
5.320000e-01	4.145796e+01
5.330000e-01	4.224653e+01
5.340000e-01	4.265702e+01
5.350000e-01	4.366929e+01
5.360000e-01	4.318164e+01
5.370000e-01	4.350151e+01
5.380000e-01	4.347490e+01
5.390000e-01	4.275110e+01
5.400000e-01	4.327713e+01
5.410000e-01	4.221618e+01
5.420000e-01	4.205704e+01
5.430000e-01	4.157197e+01
5.440000e-01	4.190222e+01
5.450000e-01	4.344597e+01
5.460000e-01	4.278143e+01
5.470000e-01	4.282230e+01
5.480000e-01	4.309496e+01
5.490000e-01	4.411215e+01
5.500000e-01	4.372790e+01
5.510000e-01	4.266908e+01
5.520000e-01	4.247882e+01
5.530000e-01	4.246626e+01
5.540000e-01	4.288065e+01
5.550000e-01	4.201655e+01
5.560000e-01	4.217645e+01
5.570000e-01	4.253414e+01
5.580000e-01	4.285442e+01
5.590000e-01	4.353171e+01
5.600000e-01	4.325246e+01
5.610000e-01	4.336257e+01
5.620000e-01	4.297995e+01
5.630000e-01	4.334528e+01
5.640000e-01	4.349630e+01
5.650000e-01	4.280733e+01
5.660000e-01	4.226864e+01
5.670000e-01	4.206763e+01
5.680000e-01	4.302715e+01
5.690000e-01	4.296617e+01
5.700000e-01	4.232290e+01
5.710000e-01	4.225863e+01
5.720000e-01	4.256908e+01
5.730000e-01	4.341193e+01
5.740000e-01	4.288736e+01
5.750000e-01	4.248065e+01
5.760000e-01	4.258455e+01
5.770000e-01	4.280763e+01
5.780000e-01	4.334554e+01
5.790000e-01	4.262108e+01
5.800000e-01	4.239004e+01
5.810000e-01	4.276504e+01
5.820000e-01	4.272369e+01
5.830000e-01	4.260927e+01
5.840000e-01	4.322448e+01
5.850000e-01	4.289402e+01
5.860000e-01	4.298708e+01
5.870000e-01	4.294262e+01
5.880000e-01	4.292660e+01
5.890000e-01	4.374395e+01
5.900000e-01	4.324867e+01
5.910000e-01	4.298285e+01
5.920000e-01	4.270972e+01
5.930000e-01	4.263336e+01
5.940000e-01	4.322496e+01
5.950000e-01	4.299493e+01
5.960000e-01	4.253991e+01
5.970000e-01	4.237213e+01
5.980000e-01	4.232279e+01
5.990000e-01	4.293622e+01
6.000000e-01	4.335241e+01
6.010000e-01	4.279190e+01
6.020000e-01	4.273783e+01
6.030000e-01	4.258729e+01
6.040000e-01	4.259804e+01
6.050000e-01	4.300126e+01
6.060000e-01	4.293912e+01
6.070000e-01	4.229743e+01
6.080000e-01	4.247681e+01
6.090000e-01	4.257914e+01
6.100000e-01	4.277171e+01
6.110000e-01	4.331905e+01
6.120000e-01	4.343868e+01
6.130000e-01	4.323819e+01
6.140000e-01	4.336327e+01
6.150000e-01	4.326156e+01
6.160000e-01	4.335092e+01
6.170000e-01	4.338618e+01
6.180000e-01	4.295406e+01
6.190000e-01	4.268310e+01
6.200000e-01	4.241258e+01
6.210000e-01	4.226134e+01
6.220000e-01	4.249037e+01
6.230000e-01	4.320708e+01
6.240000e-01	4.294239e+01
6.250000e-01	4.271711e+01
6.260000e-01	4.284151e+01
6.270000e-01	4.286417e+01
6.280000e-01	4.333671e+01
6.290000e-01	4.338980e+01
6.300000e-01	4.271753e+01
6.310000e-01	4.260270e+01
6.320000e-01	4.244442e+01
6.330000e-01	4.237770e+01
6.340000e-01	4.275560e+01
6.350000e-01	4.307684e+01
6.360000e-01	4.273760e+01
6.370000e-01	4.289517e+01
6.380000e-01	4.289585e+01
6.390000e-01	4.286077e+01
6.400000e-01	4.301046e+01
6.410000e-01	4.333783e+01
6.420000e-01	4.290313e+01
6.430000e-01	4.244962e+01
6.440000e-01	4.240979e+01
6.450000e-01	4.235725e+01
6.460000e-01	4.283832e+01
6.470000e-01	4.323885e+01
6.480000e-01	4.288761e+01
6.490000e-01	4.319394e+01
6.500000e-01	4.325115e+01
6.510000e-01	4.328737e+01
6.520000e-01	4.347779e+01
6.530000e-01	4.380817e+01
6.540000e-01	4.322038e+01
6.550000e-01	4.278824e+01
6.560000e-01	4.257705e+01
6.570000e-01	4.240696e+01
6.580000e-01	4.271774e+01
6.590000e-01	4.310184e+01
6.600000e-01	4.268888e+01
6.610000e-01	4.276560e+01
6.620000e-01	4.278055e+01
6.630000e-01	4.280848e+01
6.640000e-01	4.282138e+01
6.650000e-01	4.343806e+01
6.660000e-01	4.304979e+01
6.670000e-01	4.241043e+01
6.680000e-01	4.229767e+01
6.690000e-01	4.210444e+01
6.700000e-01	4.210837e+01
6.710000e-01	4.275266e+01
6.720000e-01	4.266174e+01
6.730000e-01	4.241914e+01
6.740000e-01	4.279277e+01
6.750000e-01	4.290493e+01
6.760000e-01	4.320998e+01
6.770000e-01	4.365008e+01
6.780000e-01	4.330482e+01
6.790000e-01	4.308065e+01
6.800000e-01	4.286617e+01
6.810000e-01	4.270727e+01
6.820000e-01	4.262520e+01
6.830000e-01	4.276136e+01
6.840000e-01	4.361935e+01
6.850000e-01	4.323238e+01
6.860000e-01	4.297437e+01
6.870000e-01	4.307812e+01
6.880000e-01	4.303967e+01
6.890000e-01	4.295821e+01
6.900000e-01	4.343248e+01
6.910000e-01	4.338815e+01
6.920000e-01	4.264030e+01
6.930000e-01	4.254710e+01
6.940000e-01	4.240379e+01
6.950000e-01	4.238353e+01
6.960000e-01	4.259802e+01
6.970000e-01	4.339456e+01
6.980000e-01	4.299316e+01
6.990000e-01	4.274596e+01
7.000000e-01	4.282107e+01
7.010000e-01	4.270644e+01
7.020000e-01	4.258634e+01
7.030000e-01	4.309777e+01
7.040000e-01	4.270303e+01
7.050000e-01	4.210387e+01
7.060000e-01	4.211277e+01
7.070000e-01	4.207147e+01
7.080000e-01	4.220649e+01
7.090000e-01	4.295759e+01
7.100000e-01	4.319874e+01
7.110000e-01	4.296040e+01
7.120000e-01	4.323821e+01
7.130000e-01	4.326947e+01
7.140000e-01	4.329049e+01
7.150000e-01	4.369056e+01
7.160000e-01	4.343672e+01
7.170000e-01	4.284307e+01
7.180000e-01	4.272473e+01
7.190000e-01	4.256665e+01
7.200000e-01	4.267566e+01
7.210000e-01	4.320901e+01
7.220000e-01	4.304128e+01
7.230000e-01	4.300577e+01
7.240000e-01	4.302186e+01
7.250000e-01	4.302196e+01
7.260000e-01	4.298128e+01
7.270000e-01	4.298512e+01
7.280000e-01	4.364737e+01
7.290000e-01	4.308663e+01
7.300000e-01	4.261690e+01
7.310000e-01	4.253408e+01
7.320000e-01	4.243732e+01
7.330000e-01	4.241043e+01
7.340000e-01	4.291170e+01
7.350000e-01	4.309890e+01
7.360000e-01	4.251101e+01
7.370000e-01	4.253074e+01
7.380000e-01	4.234935e+01
7.390000e-01	4.221089e+01
7.400000e-01	4.213270e+01
7.410000e-01	4.273468e+01
7.420000e-01	4.252128e+01
7.430000e-01	4.218823e+01
7.440000e-01	4.250062e+01
7.450000e-01	4.268476e+01
7.460000e-01	4.293691e+01
7.470000e-01	4.364157e+01
7.480000e-01	4.395490e+01
7.490000e-01	4.349875e+01
7.500000e-01	4.348528e+01
7.510000e-01	4.326335e+01
7.520000e-01	4.301707e+01
7.530000e-01	4.289942e+01
7.540000e-01	4.322764e+01
7.550000e-01	4.271341e+01
7.560000e-01	4.231344e+01
7.570000e-01	4.237032e+01
7.580000e-01	4.239249e+01
7.590000e-01	4.258673e+01
7.600000e-01	4.335682e+01
7.610000e-01	4.319247e+01
7.620000e-01	4.291486e+01
7.630000e-01	4.298050e+01
7.640000e-01	4.290816e+01
7.650000e-01	4.287987e+01
7.660000e-01	4.338529e+01
7.670000e-01	4.306152e+01
7.680000e-01	4.256330e+01
7.690000e-01	4.254389e+01
7.700000e-01	4.242003e+01
7.710000e-01	4.243936e+01
7.720000e-01	4.289006e+01
7.730000e-01	4.260560e+01
7.740000e-01	4.238189e+01
7.750000e-01	4.226151e+01
7.760000e-01	4.219514e+01
7.770000e-01	4.220153e+01
7.780000e-01	4.227739e+01
7.790000e-01	4.272450e+01
7.800000e-01	4.338975e+01
7.810000e-01	4.298062e+01
7.820000e-01	4.304445e+01
7.830000e-01	4.320582e+01
7.840000e-01	4.325818e+01
7.850000e-01	4.326023e+01
7.860000e-01	4.387617e+01
7.870000e-01	4.349615e+01
7.880000e-01	4.283729e+01
7.890000e-01	4.271314e+01
7.900000e-01	4.249734e+01
7.910000e-01	4.239094e+01
7.920000e-01	4.265688e+01
7.930000e-01	4.320943e+01
7.940000e-01	4.271873e+01
7.950000e-01	4.287395e+01
7.960000e-01	4.290334e+01
7.970000e-01	4.295366e+01
7.980000e-01	4.296095e+01
7.990000e-01	4.291974e+01
8.000000e-01	4.345846e+01
8.010000e-01	4.336738e+01
8.020000e-01	4.266672e+01
8.030000e-01	4.258139e+01
8.040000e-01	4.238292e+01
8.050000e-01	4.225452e+01
8.060000e-01	4.215070e+01
8.070000e-01	4.258458e+01
8.080000e-01	4.274111e+01
8.090000e-01	4.215131e+01
8.100000e-01	4.231943e+01
8.110000e-01	4.229868e+01
8.120000e-01	4.238690e+01
8.130000e-01	4.249845e+01
8.140000e-01	4.296881e+01
8.150000e-01	4.359122e+01
8.160000e-01	4.313223e+01
8.170000e-01	4.326564e+01
8.180000e-01	4.323934e+01
8.190000e-01	4.322225e+01
8.200000e-01	4.314612e+01
8.210000e-01	4.302618e+01
8.220000e-01	4.324575e+01
8.230000e-01	4.358624e+01
8.240000e-01	4.267150e+01
8.250000e-01	4.260421e+01
8.260000e-01	4.240388e+01
8.270000e-01	4.232944e+01
8.280000e-01	4.232247e+01
8.290000e-01	4.237718e+01
