" chongzhi1"

"Time      "	"Leg_ya_huang_2.force"
1.212534e-01	1.380274e+01
1.220000e-01	1.378356e+01
1.222847e-01	1.377386e+01
1.225544e-01	1.376324e+01
1.228312e-01	1.375400e+01
1.230000e-01	1.374881e+01
1.232805e-01	1.374129e+01
1.235370e-01	1.373616e+01
1.238086e-01	1.373181e+01
1.240000e-01	1.372919e+01
1.242610e-01	1.372598e+01
1.246527e-01	1.372162e+01
1.249049e-01	1.371906e+01
1.250000e-01	1.371813e+01
1.252854e-01	1.371542e+01
1.256972e-01	1.371160e+01
1.260000e-01	1.370867e+01
1.263356e-01	1.370538e+01
1.270000e-01	1.369933e+01
1.280000e-01	1.369014e+01
1.290000e-01	1.368148e+01
1.300000e-01	1.367301e+01
1.310000e-01	1.366450e+01
1.320000e-01	1.365636e+01
1.330000e-01	1.364825e+01
1.340000e-01	1.363998e+01
1.350000e-01	1.363194e+01
1.360000e-01	1.362389e+01
1.365825e-01	1.361903e+01
1.370000e-01	1.361561e+01
1.380000e-01	1.360747e+01
1.382518e-01	1.360535e+01
1.385038e-01	1.360332e+01
1.390000e-01	1.359936e+01
1.395555e-01	1.359465e+01
1.400000e-01	1.359099e+01
1.410000e-01	1.358266e+01
1.420000e-01	1.357441e+01
1.430000e-01	1.356588e+01
1.440000e-01	1.355735e+01
1.443293e-01	1.355455e+01
1.450000e-01	1.354893e+01
1.460000e-01	1.354027e+01
1.470000e-01	1.353154e+01
1.473127e-01	1.352884e+01
1.480000e-01	1.352294e+01
1.490000e-01	1.351412e+01
1.500000e-01	1.350520e+01
1.510000e-01	1.349642e+01
1.518184e-01	1.348902e+01
1.520000e-01	1.348744e+01
1.530000e-01	1.347832e+01
1.540000e-01	1.346934e+01
1.550000e-01	1.346024e+01
1.552502e-01	1.345799e+01
1.555084e-01	1.345559e+01
1.557595e-01	1.345322e+01
1.560000e-01	1.345099e+01
1.562649e-01	1.344858e+01
1.565250e-01	1.344623e+01
1.567792e-01	1.344386e+01
1.570000e-01	1.344174e+01
1.572501e-01	1.343932e+01
1.575009e-01	1.343694e+01
1.580000e-01	1.343233e+01
1.590000e-01	1.342272e+01
1.597681e-01	1.341548e+01
1.600000e-01	1.341320e+01
1.610000e-01	1.340362e+01
1.620000e-01	1.339380e+01
1.630000e-01	1.338402e+01
1.640000e-01	1.337424e+01
1.650000e-01	1.336420e+01
1.660000e-01	1.335419e+01
1.670000e-01	1.334418e+01
1.680000e-01	1.333391e+01
1.690000e-01	1.332370e+01
1.700000e-01	1.331343e+01
1.710000e-01	1.330294e+01
1.720000e-01	1.329256e+01
1.722504e-01	1.328988e+01
1.730000e-01	1.328201e+01
1.740000e-01	1.327133e+01
1.750000e-01	1.326072e+01
1.760000e-01	1.324998e+01
1.763419e-01	1.324630e+01
1.768627e-01	1.324057e+01
1.770000e-01	1.323908e+01
1.780000e-01	1.322826e+01
1.784977e-01	1.322276e+01
1.790000e-01	1.321735e+01
1.800000e-01	1.320627e+01
1.810000e-01	1.319527e+01
1.820000e-01	1.318422e+01
1.830000e-01	1.317300e+01
1.840000e-01	1.316188e+01
1.850000e-01	1.315071e+01
1.860000e-01	1.313940e+01
1.870000e-01	1.312821e+01
1.880000e-01	1.311691e+01
1.890000e-01	1.310556e+01
1.900000e-01	1.309431e+01
1.910000e-01	1.308288e+01
1.920000e-01	1.307156e+01
1.930000e-01	1.306020e+01
1.937391e-01	1.305170e+01
1.940000e-01	1.304868e+01
1.950000e-01	1.303734e+01
1.960000e-01	1.302587e+01
1.970000e-01	1.301429e+01
1.980000e-01	1.300287e+01
1.990000e-01	1.299133e+01
2.000000e-01	1.297965e+01
2.010000e-01	1.296813e+01
2.020000e-01	1.295647e+01
2.030000e-01	1.294470e+01
2.040000e-01	1.293306e+01
2.050000e-01	1.292122e+01
2.060000e-01	1.290937e+01
2.070000e-01	1.289757e+01
2.072529e-01	1.289455e+01
2.075059e-01	1.289152e+01
2.077638e-01	1.288835e+01
2.080000e-01	1.288553e+01
2.086573e-01	1.287776e+01
2.090000e-01	1.287357e+01
2.092705e-01	1.287026e+01
2.100000e-01	1.286157e+01
2.110000e-01	1.284934e+01
2.120000e-01	1.283716e+01
2.130000e-01	1.282496e+01
2.134098e-01	1.281985e+01
2.136601e-01	1.281695e+01
2.139193e-01	1.281371e+01
2.140000e-01	1.281280e+01
2.146362e-01	1.280538e+01
2.149315e-01	1.280187e+01
2.150000e-01	1.280113e+01
2.160000e-01	1.279176e+01
2.165864e-01	1.278669e+01
2.168599e-01	1.278226e+01
2.170000e-01	1.278050e+01
2.180000e-01	1.276788e+01
2.184302e-01	1.276242e+01
2.190000e-01	1.275527e+01
2.200000e-01	1.274242e+01
2.205358e-01	1.273561e+01
2.207904e-01	1.273247e+01
2.210000e-01	1.272968e+01
2.217580e-01	1.272019e+01
2.220000e-01	1.271701e+01
2.230000e-01	1.270393e+01
2.240000e-01	1.269079e+01
2.250000e-01	1.267769e+01
2.260000e-01	1.266437e+01
2.270000e-01	1.265098e+01
2.280000e-01	1.263764e+01
2.290000e-01	1.262406e+01
2.300000e-01	1.261046e+01
2.310000e-01	1.259687e+01
2.320000e-01	1.258304e+01
2.330000e-01	1.256927e+01
2.340000e-01	1.255540e+01
2.350000e-01	1.254137e+01
2.360000e-01	1.252743e+01
2.370000e-01	1.251327e+01
2.380000e-01	1.249913e+01
2.390000e-01	1.248494e+01
2.400000e-01	1.247057e+01
2.410000e-01	1.245635e+01
2.420000e-01	1.244182e+01
2.430000e-01	1.242749e+01
2.440000e-01	1.241287e+01
2.450000e-01	1.239840e+01
2.460000e-01	1.238372e+01
2.470000e-01	1.236914e+01
2.480000e-01	1.235433e+01
2.490000e-01	1.233971e+01
2.500000e-01	1.232478e+01
2.510000e-01	1.231008e+01
2.520000e-01	1.229508e+01
2.530000e-01	1.228026e+01
2.540000e-01	1.226524e+01
2.550000e-01	1.225027e+01
2.560000e-01	1.223525e+01
2.570000e-01	1.222013e+01
2.580000e-01	1.220510e+01
2.590000e-01	1.218987e+01
2.600000e-01	1.217477e+01
2.610000e-01	1.215949e+01
2.620000e-01	1.214429e+01
2.630000e-01	1.212894e+01
2.640000e-01	1.211364e+01
2.650000e-01	1.209831e+01
2.660000e-01	1.208283e+01
2.670000e-01	1.206753e+01
2.680000e-01	1.205192e+01
2.690000e-01	1.203649e+01
2.700000e-01	1.202098e+01
2.710000e-01	1.200526e+01
2.720000e-01	1.198970e+01
2.730000e-01	1.197406e+01
2.740000e-01	1.195828e+01
2.750000e-01	1.194256e+01
2.760000e-01	1.192677e+01
2.770000e-01	1.191089e+01
2.780000e-01	1.189502e+01
2.790000e-01	1.187909e+01
2.800000e-01	1.186309e+01
2.810000e-01	1.184706e+01
2.820000e-01	1.183098e+01
2.830000e-01	1.181484e+01
2.840000e-01	1.179866e+01
2.850000e-01	1.178242e+01
2.860000e-01	1.176613e+01
2.870000e-01	1.174978e+01
2.880000e-01	1.173338e+01
2.890000e-01	1.171692e+01
2.900000e-01	1.170040e+01
2.910000e-01	1.168383e+01
2.920000e-01	1.166720e+01
2.930000e-01	1.165051e+01
2.940000e-01	1.163375e+01
2.950000e-01	1.161694e+01
2.960000e-01	1.160006e+01
2.970000e-01	1.158312e+01
2.980000e-01	1.156612e+01
2.990000e-01	1.154905e+01
3.000000e-01	1.153192e+01
3.010000e-01	1.151473e+01
3.020000e-01	1.149747e+01
3.030000e-01	1.148014e+01
3.040000e-01	1.146275e+01
3.050000e-01	1.144529e+01
3.060000e-01	1.142777e+01
3.070000e-01	1.141018e+01
3.080000e-01	1.139252e+01
3.090000e-01	1.137479e+01
3.100000e-01	1.135701e+01
3.110000e-01	1.133915e+01
3.120000e-01	1.132123e+01
3.130000e-01	1.130324e+01
3.140000e-01	1.128519e+01
3.150000e-01	1.126707e+01
3.160000e-01	1.124889e+01
3.170000e-01	1.123064e+01
3.180000e-01	1.121233e+01
3.190000e-01	1.119395e+01
3.200000e-01	1.117551e+01
3.210000e-01	1.115701e+01
3.220000e-01	1.113845e+01
3.230000e-01	1.111982e+01
3.240000e-01	1.110114e+01
3.250000e-01	1.108239e+01
3.260000e-01	1.106358e+01
3.270000e-01	1.104472e+01
3.280000e-01	1.102579e+01
3.290000e-01	1.100681e+01
3.300000e-01	1.098777e+01
3.310000e-01	1.096868e+01
3.320000e-01	1.094952e+01
3.330000e-01	1.093032e+01
3.340000e-01	1.091105e+01
3.350000e-01	1.089174e+01
3.360000e-01	1.087237e+01
3.370000e-01	1.085295e+01
3.380000e-01	1.083348e+01
3.390000e-01	1.081401e+01
3.400000e-01	1.079460e+01
3.410000e-01	1.077513e+01
3.420000e-01	1.075562e+01
3.430000e-01	1.073605e+01
3.440000e-01	1.071644e+01
3.450000e-01	1.069677e+01
3.460000e-01	1.067706e+01
3.470000e-01	1.065729e+01
3.480000e-01	1.063748e+01
3.490000e-01	1.061762e+01
3.500000e-01	1.059771e+01
3.509493e-01	1.057878e+01
3.510000e-01	1.057777e+01
3.520000e-01	1.055777e+01
3.530000e-01	1.053773e+01
3.540000e-01	1.051765e+01
3.542898e-01	1.051182e+01
3.550000e-01	1.049751e+01
3.555089e-01	1.048725e+01
3.560000e-01	1.047734e+01
3.570000e-01	1.045711e+01
3.575223e-01	1.044653e+01
3.580000e-01	1.043684e+01
3.590000e-01	1.041653e+01
3.600000e-01	1.039617e+01
3.610000e-01	1.037576e+01
3.615093e-01	1.036535e+01
3.620000e-01	1.035531e+01
3.630000e-01	1.033481e+01
3.636260e-01	1.032196e+01
3.639599e-01	1.031509e+01
3.640000e-01	1.031427e+01
3.650000e-01	1.029368e+01
3.660000e-01	1.027304e+01
3.670000e-01	1.025236e+01
3.679990e-01	1.023165e+01
3.680000e-01	1.023163e+01
3.684891e-01	1.022148e+01
3.690000e-01	1.021086e+01
3.693334e-01	1.020392e+01
3.700000e-01	1.019004e+01
3.708970e-01	1.017133e+01
3.710000e-01	1.016917e+01
3.716631e-01	1.015531e+01
3.720000e-01	1.014826e+01
3.727739e-01	1.013205e+01
3.730000e-01	1.012731e+01
3.739999e-01	1.010630e+01
3.740000e-01	1.010630e+01
3.749151e-01	1.008704e+01
3.750000e-01	1.008525e+01
3.755325e-01	1.007402e+01
3.760000e-01	1.006415e+01
3.770000e-01	1.004301e+01
3.776191e-01	1.002990e+01
3.780000e-01	1.002182e+01
3.787297e-01	1.000633e+01
3.790000e-01	1.000058e+01
3.793945e-01	9.992194e+00
3.797825e-01	9.983933e+00
3.800000e-01	9.979299e+00
3.803504e-01	9.971830e+00
3.808479e-01	9.961217e+00
3.810000e-01	9.957968e+00
3.820000e-01	9.936589e+00
3.830000e-01	9.915163e+00
3.834878e-01	9.904694e+00
3.840000e-01	9.893689e+00
3.845013e-01	9.882907e+00
3.850000e-01	9.872168e+00
3.860000e-01	9.850599e+00
3.870000e-01	9.828981e+00
3.880000e-01	9.807316e+00
3.883372e-01	9.799999e+00
3.889509e-01	9.786670e+00
3.890000e-01	9.785603e+00
3.900000e-01	9.763841e+00
3.907418e-01	9.747666e+00
3.910000e-01	9.742030e+00
3.914686e-01	9.731792e+00
3.919688e-01	9.720854e+00
3.920000e-01	9.720171e+00
3.930000e-01	9.698263e+00
3.932562e-01	9.692642e+00
3.940000e-01	9.676307e+00
3.950000e-01	9.654301e+00
3.957996e-01	9.636669e+00
3.960000e-01	9.632246e+00
3.969660e-01	9.610895e+00
3.970000e-01	9.610143e+00
3.975190e-01	9.598651e+00
3.978983e-01	9.590244e+00
3.980000e-01	9.587990e+00
3.989081e-01	9.567830e+00
3.990000e-01	9.565787e+00
3.993111e-01	9.558870e+00
4.000000e-01	9.543535e+00


