"     ankle"

"Time      "	".JOINT_15.Ax_Ay_Az_Projection_Angles.Z"	".JOINT_14.Ax_Ay_Az_Projection_Angles.Z"
0.000000e+00	0.000000e+00	1.193196e-13
1.000000e-04	0.000000e+00	1.247323e-05
2.000000e-04	0.000000e+00	4.857241e-05
3.000000e-04	0.000000e+00	1.064322e-04
4.000000e-04	-8.203981e-08	1.842737e-04
5.000000e-04	-1.703703e-07	2.803996e-04
6.000000e-04	-3.250811e-07	3.929889e-04
7.000000e-04	-5.654568e-07	5.201419e-04
8.000000e-04	-9.158318e-07	6.599697e-04
9.000000e-04	-1.405877e-06	8.105721e-04
1.000000e-03	-2.069605e-06	9.700549e-04
1.100000e-03	-2.946610e-06	1.136540e-03
1.200000e-03	-4.082312e-06	1.308175e-03
1.300000e-03	-5.528420e-06	1.483144e-03
1.400000e-03	-7.343342e-06	1.659681e-03
1.500000e-03	-9.592542e-06	1.836072e-03
1.600000e-03	-1.234886e-05	2.010675e-03
1.700000e-03	-1.569270e-05	2.181921e-03
1.800000e-03	-1.971222e-05	2.348328e-03
1.900000e-03	-2.450357e-05	2.508503e-03
2.000000e-03	-3.017082e-05	2.661154e-03
2.100000e-03	-3.682561e-05	2.805097e-03
2.200000e-03	-4.458750e-05	2.939255e-03
2.300000e-03	-5.358390e-05	3.062665e-03
2.400000e-03	-6.394874e-05	3.174486e-03
2.500000e-03	-7.582322e-05	3.273996e-03
2.600000e-03	-8.935512e-05	3.360591e-03
2.700000e-03	-1.046989e-04	3.433789e-03
2.800000e-03	-1.220128e-04	3.493232e-03
2.900000e-03	-1.414611e-04	3.538676e-03
3.000000e-03	-1.632124e-04	3.569996e-03
3.100000e-03	-1.874394e-04	3.587175e-03
3.200000e-03	-2.143178e-04	3.590304e-03
3.300000e-03	-2.440265e-04	3.579577e-03
3.400000e-03	-2.767466e-04	3.555285e-03
3.500000e-03	-3.126597e-04	3.517805e-03
3.600000e-03	-3.519515e-04	3.467603e-03
3.700000e-03	-3.948085e-04	3.405224e-03
3.800000e-03	-4.414142e-04	3.331271e-03
3.900000e-03	-4.919543e-04	3.246412e-03
4.000000e-03	-5.466150e-04	3.151369e-03
4.100000e-03	-6.055826e-04	3.046915e-03
4.200000e-03	-6.690437e-04	2.933861e-03
4.300000e-03	-7.371857e-04	2.813056e-03
4.400000e-03	-8.101940e-04	2.685364e-03
4.500000e-03	-8.882578e-04	2.551686e-03
4.600000e-03	-9.715611e-04	2.412913e-03
4.700000e-03	-1.060298e-03	2.269985e-03
4.800000e-03	-1.154651e-03	2.123791e-03
4.900000e-03	-1.254821e-03	1.975303e-03
5.000000e-03	-1.360992e-03	1.825394e-03
5.100000e-03	-1.473370e-03	1.675035e-03
5.200000e-03	-1.592135e-03	1.525055e-03
5.300000e-03	-1.717504e-03	1.376436e-03
5.400000e-03	-1.849676e-03	1.230048e-03
5.500000e-03	-1.988861e-03	1.086791e-03
5.600000e-03	-2.135265e-03	9.475291e-04
5.700000e-03	-2.289114e-03	8.131733e-04
5.800000e-03	-2.450613e-03	6.845442e-04
5.900000e-03	-2.619997e-03	5.625512e-04
6.000000e-03	-2.797468e-03	4.479587e-04
6.100000e-03	-2.983272e-03	3.416935e-04
6.200000e-03	-3.177644e-03	2.446189e-04
6.300000e-03	-3.380790e-03	1.574932e-04
6.400000e-03	-3.592960e-03	8.123251e-05
6.500000e-03	-3.814391e-03	1.669816e-05
6.600000e-03	-4.045289e-03	-3.534373e-05
6.700000e-03	-4.285891e-03	-7.401178e-05
6.800000e-03	-4.536421e-03	-9.845561e-05
6.900000e-03	-4.797096e-03	-1.078268e-04
7.000000e-03	-5.068128e-03	-1.012777e-04
7.100000e-03	-5.349719e-03	-7.796456e-05
7.200000e-03	-5.642061e-03	-3.704763e-05
7.300000e-03	-5.945336e-03	2.230598e-05
7.400000e-03	-6.259711e-03	1.009188e-04
7.500000e-03	-6.585340e-03	1.995995e-04
7.600000e-03	-6.922358e-03	3.191372e-04
7.700000e-03	-7.270878e-03	4.602899e-04
7.800000e-03	-7.630984e-03	6.237713e-04
7.900000e-03	-8.002723e-03	8.102388e-04
8.000000e-03	-8.386104e-03	1.020282e-03
8.100000e-03	-8.781092e-03	1.254410e-03
8.200000e-03	-9.187605e-03	1.513046e-03
8.300000e-03	-9.605509e-03	1.796514e-03
8.400000e-03	-1.003462e-02	2.105038e-03
8.500000e-03	-1.047471e-02	2.438730e-03
8.600000e-03	-1.092548e-02	2.797593e-03
8.700000e-03	-1.138660e-02	3.181517e-03
8.800000e-03	-1.185769e-02	3.590276e-03
8.900000e-03	-1.233831e-02	4.023537e-03
9.000000e-03	-1.282801e-02	4.480859e-03
9.100000e-03	-1.332628e-02	4.961700e-03
9.200000e-03	-1.383258e-02	5.465421e-03
9.300000e-03	-1.434638e-02	5.991304e-03
9.400000e-03	-1.486709e-02	6.538555e-03
9.500000e-03	-1.539415e-02	7.106314e-03
9.600000e-03	-1.592698e-02	7.693672e-03
9.700000e-03	-1.646501e-02	8.299679e-03
9.800000e-03	-1.700768e-02	8.923363e-03
9.900000e-03	-1.755446e-02	9.563739e-03
1.000000e-02	-1.810484e-02	1.021983e-02
1.010000e-02	-1.865835e-02	1.089067e-02
1.020000e-02	-1.921457e-02	1.157532e-02
1.030000e-02	-1.977311e-02	1.227290e-02
1.040000e-02	-2.033364e-02	1.298257e-02
1.050000e-02	-2.089589e-02	1.370356e-02
1.060000e-02	-2.145963e-02	1.443519e-02
1.070000e-02	-2.202470e-02	1.517683e-02
1.080000e-02	-2.259101e-02	1.592797e-02
1.090000e-02	-2.315852e-02	1.668818e-02
1.100000e-02	-2.372725e-02	1.745715e-02
1.110000e-02	-2.429727e-02	1.823465e-02
1.120000e-02	-2.486871e-02	1.902057e-02
1.130000e-02	-2.544175e-02	1.981487e-02
1.140000e-02	-2.601661e-02	2.061763e-02
1.150000e-02	-2.659355e-02	2.142903e-02
1.160000e-02	-2.717287e-02	2.224931e-02
1.170000e-02	-2.775488e-02	2.307880e-02
1.180000e-02	-2.833992e-02	2.391790e-02
1.190000e-02	-2.892834e-02	2.476708e-02
1.200000e-02	-2.952048e-02	2.562683e-02
1.210000e-02	-3.011670e-02	2.649773e-02
1.220000e-02	-3.071732e-02	2.738031e-02
1.230000e-02	-3.132267e-02	2.827520e-02
1.240000e-02	-3.193301e-02	2.918294e-02
1.250000e-02	-3.254861e-02	3.010415e-02
1.260000e-02	-3.316970e-02	3.103940e-02
1.270000e-02	-3.379645e-02	3.198922e-02
1.280000e-02	-3.442899e-02	3.295413e-02
1.290000e-02	-3.506739e-02	3.393457e-02
1.300000e-02	-3.571167e-02	3.493092e-02
1.310000e-02	-3.636181e-02	3.594353e-02
1.320000e-02	-3.701769e-02	3.697263e-02
1.330000e-02	-3.767909e-02	3.801826e-02
1.340000e-02	-3.834570e-02	3.908035e-02
1.350000e-02	-3.901717e-02	4.015878e-02
1.360000e-02	-3.969313e-02	4.125338e-02
1.370000e-02	-4.037317e-02	4.236395e-02
1.380000e-02	-4.105687e-02	4.349023e-02
1.390000e-02	-4.174379e-02	4.463195e-02
1.400000e-02	-4.243350e-02	4.578882e-02
1.410000e-02	-4.312556e-02	4.696055e-02
1.420000e-02	-4.381954e-02	4.814683e-02
1.430000e-02	-4.451504e-02	4.934738e-02
1.440000e-02	-4.521170e-02	5.056193e-02
1.450000e-02	-4.590918e-02	5.179025e-02
1.460000e-02	-4.660718e-02	5.303212e-02
1.470000e-02	-4.730546e-02	5.428739e-02
1.480000e-02	-4.800383e-02	5.555595e-02
1.490000e-02	-4.870217e-02	5.683774e-02
1.500000e-02	-4.940039e-02	5.813276e-02
1.510000e-02	-5.009850e-02	5.944109e-02
1.520000e-02	-5.079651e-02	6.076275e-02
1.530000e-02	-5.149421e-02	6.209735e-02
1.540000e-02	-5.219139e-02	6.344445e-02
1.550000e-02	-5.288786e-02	6.480356e-02
1.560000e-02	-5.358346e-02	6.617422e-02
1.570000e-02	-5.427803e-02	6.755593e-02
1.580000e-02	-5.497146e-02	6.894819e-02
1.590000e-02	-5.566361e-02	7.035049e-02
1.600000e-02	-5.635442e-02	7.176234e-02
1.610000e-02	-5.704379e-02	7.318322e-02
1.620000e-02	-5.773167e-02	7.461262e-02
1.630000e-02	-5.841802e-02	7.605005e-02
1.640000e-02	-5.910280e-02	7.749501e-02
1.650000e-02	-5.978599e-02	7.894701e-02
1.660000e-02	-6.046759e-02	8.040558e-02
1.670000e-02	-6.114760e-02	8.187026e-02
1.680000e-02	-6.182601e-02	8.334059e-02
