" chongzhi1"

"Time      "	"Leg_ya_huang_1.force"
1.090000e-01	6.016077e+00
1.100000e-01	6.106925e+00
1.110000e-01	6.196851e+00
1.120000e-01	6.285900e+00
1.130000e-01	6.374108e+00
1.140000e-01	6.461349e+00
1.150000e-01	6.547627e+00
1.160000e-01	6.632851e+00
1.170000e-01	6.717070e+00
1.180000e-01	6.800163e+00
1.190000e-01	6.882216e+00
1.200000e-01	6.965184e+00
1.202637e-01	6.993117e+00
1.205141e-01	7.158917e+00
1.207677e-01	6.922241e+00
1.210000e-01	6.913606e+00
1.213251e-01	6.903591e+00
1.215808e-01	6.897062e+00
1.218354e-01	6.894172e+00
1.220000e-01	6.892572e+00
1.223242e-01	6.889567e+00
1.226749e-01	6.886509e+00
1.229449e-01	6.885103e+00
1.230000e-01	6.884816e+00
1.233366e-01	6.882959e+00
1.236222e-01	6.880398e+00
1.238782e-01	6.879129e+00
1.240000e-01	6.878517e+00
1.242686e-01	6.877119e+00
1.245255e-01	6.875706e+00
1.248902e-01	6.873645e+00
1.250000e-01	6.873038e+00
1.254550e-01	6.870662e+00
1.257618e-01	6.869110e+00
1.260000e-01	6.867865e+00
1.264588e-01	6.865359e+00
1.270000e-01	6.862550e+00
1.280000e-01	6.857644e+00
1.290000e-01	6.852676e+00
1.300000e-01	6.847675e+00
1.310000e-01	6.842878e+00
1.320000e-01	6.837778e+00
1.323134e-01	6.836287e+00
1.330000e-01	6.833004e+00
1.340000e-01	6.827963e+00
1.349248e-01	6.823468e+00
1.350000e-01	6.823075e+00
1.353434e-01	6.821308e+00
1.360000e-01	6.818204e+00
1.370000e-01	6.813170e+00
1.380000e-01	6.808412e+00
1.386674e-01	6.804988e+00
1.390000e-01	6.803348e+00
1.400000e-01	6.798540e+00
1.406670e-01	6.795147e+00
1.410000e-01	6.793586e+00
1.420000e-01	6.788616e+00
1.430000e-01	6.783795e+00
1.440000e-01	6.778706e+00
1.450000e-01	6.773896e+00
1.460000e-01	6.768828e+00
1.470000e-01	6.763890e+00
1.474295e-01	6.761668e+00
1.480000e-01	6.758927e+00
1.490000e-01	6.753823e+00
1.500000e-01	6.748934e+00
1.505823e-01	6.745893e+00
1.510000e-01	6.743753e+00
1.520000e-01	6.738797e+00
1.522767e-01	6.737322e+00
1.525295e-01	6.735999e+00
1.527821e-01	6.734734e+00
1.530000e-01	6.733675e+00
1.532679e-01	6.732371e+00
1.540000e-01	6.728524e+00
1.550000e-01	6.723440e+00
1.553252e-01	6.721762e+00
1.560000e-01	6.718143e+00
1.570000e-01	6.713052e+00
1.580000e-01	6.707677e+00
1.590000e-01	6.702409e+00
1.593686e-01	6.700362e+00
1.600000e-01	6.697059e+00
1.603059e-01	6.695449e+00
1.607967e-01	6.692715e+00
1.610000e-01	6.691567e+00
1.612513e-01	6.690193e+00
1.620000e-01	6.686220e+00
1.624841e-01	6.683487e+00
1.630000e-01	6.680601e+00
1.640000e-01	6.675177e+00
1.650000e-01	6.669545e+00
1.660000e-01	6.663934e+00
1.665606e-01	6.660729e+00
1.670000e-01	6.658333e+00
1.680000e-01	6.652538e+00
1.690000e-01	6.646923e+00
1.700000e-01	6.641037e+00
1.710000e-01	6.635299e+00
1.720000e-01	6.629431e+00
1.730000e-01	6.623507e+00
1.740000e-01	6.617675e+00
1.744956e-01	6.614690e+00
1.750000e-01	6.611612e+00
1.760000e-01	6.605738e+00
1.770000e-01	6.599647e+00
1.780000e-01	6.593636e+00
1.790000e-01	6.587595e+00
1.800000e-01	6.581430e+00
1.810000e-01	6.575418e+00
1.815032e-01	6.572267e+00
1.820000e-01	6.569176e+00
1.824310e-01	6.566598e+00
1.826881e-01	6.565047e+00
1.830000e-01	6.563103e+00
1.833086e-01	6.561142e+00
1.836648e-01	6.558915e+00
1.839311e-01	6.557302e+00
1.840000e-01	6.556889e+00
1.842519e-01	6.555380e+00
1.845249e-01	6.553704e+00
1.847761e-01	6.552122e+00
1.850000e-01	6.550692e+00
1.852517e-01	6.549098e+00
1.855026e-01	6.547550e+00
1.859903e-01	6.544607e+00
1.860000e-01	6.544550e+00
1.870000e-01	6.538240e+00
1.880000e-01	6.532114e+00
1.890000e-01	6.525787e+00
1.900000e-01	6.519595e+00
1.910000e-01	6.513332e+00
1.920000e-01	6.507042e+00
1.930000e-01	6.500849e+00
1.940000e-01	6.494501e+00
1.950000e-01	6.488335e+00
1.960000e-01	6.481983e+00
1.970000e-01	6.475801e+00
1.980000e-01	6.469485e+00
1.990000e-01	6.463268e+00
2.000000e-01	6.457001e+00
2.010000e-01	6.450761e+00
2.020000e-01	6.444537e+00
2.030000e-01	6.438279e+00
2.040000e-01	6.432092e+00
2.050000e-01	6.425842e+00
2.056667e-01	6.421646e+00
2.059644e-01	6.419863e+00
2.060000e-01	6.419648e+00
2.070000e-01	6.413372e+00
2.080000e-01	6.407275e+00
2.084047e-01	6.404734e+00
2.090000e-01	6.400954e+00
2.100000e-01	6.394887e+00
2.110000e-01	6.388604e+00
2.120000e-01	6.382482e+00
2.130000e-01	6.376304e+00
2.140000e-01	6.370102e+00
2.150000e-01	6.364014e+00
2.160000e-01	6.357770e+00
2.170000e-01	6.351731e+00
2.180000e-01	6.345473e+00
2.190000e-01	6.339458e+00
2.200000e-01	6.333207e+00
2.210000e-01	6.327199e+00
2.220000e-01	6.320949e+00
2.230000e-01	6.314942e+00
2.240000e-01	6.308710e+00
2.250000e-01	6.302687e+00
2.260000e-01	6.296472e+00
2.270000e-01	6.290430e+00
2.280000e-01	6.284228e+00
2.290000e-01	6.278140e+00
2.300000e-01	6.272034e+00
2.310000e-01	6.265799e+00
2.320000e-01	6.259820e+00
2.330000e-01	6.253516e+00
2.340000e-01	6.247511e+00
2.350000e-01	6.241221e+00
2.360000e-01	6.235177e+00
2.370000e-01	6.228870e+00
2.380000e-01	6.222785e+00
2.390000e-01	6.216477e+00
2.400000e-01	6.210373e+00
2.410000e-01	6.204028e+00
2.420000e-01	6.197888e+00
2.422554e-01	6.196305e+00
2.430000e-01	6.191505e+00
2.434686e-01	6.188642e+00
2.440000e-01	6.185188e+00
2.450000e-01	6.178601e+00
2.460000e-01	6.172104e+00
2.470000e-01	6.165597e+00
2.480000e-01	6.158972e+00
2.490000e-01	6.152498e+00
2.500000e-01	6.145795e+00
2.510000e-01	6.139288e+00
2.520000e-01	6.132567e+00
2.530000e-01	6.125979e+00
2.540000e-01	6.119269e+00
2.550000e-01	6.112591e+00
2.560000e-01	6.105889e+00
2.570000e-01	6.099129e+00
2.580000e-01	6.092416e+00
2.590000e-01	6.085588e+00
2.600000e-01	6.078862e+00
2.610000e-01	6.071977e+00
2.620000e-01	6.065215e+00
2.630000e-01	6.058295e+00
2.640000e-01	6.051482e+00
2.650000e-01	6.044533e+00
2.660000e-01	6.037671e+00
2.670000e-01	6.030692e+00
2.680000e-01	6.023779e+00
2.690000e-01	6.016773e+00
2.700000e-01	6.009810e+00
2.710000e-01	6.002776e+00
2.720000e-01	5.995764e+00
2.730000e-01	5.988702e+00
2.740000e-01	5.981645e+00
2.750000e-01	5.974553e+00
2.760000e-01	5.967464e+00
2.770000e-01	5.960310e+00
2.780000e-01	5.953215e+00
2.790000e-01	5.946008e+00
2.800000e-01	5.938887e+00
2.810000e-01	5.931644e+00
2.820000e-01	5.924487e+00
2.822511e-01	5.922662e+00
2.830000e-01	5.917219e+00
2.840000e-01	5.910012e+00
2.850000e-01	5.902739e+00
2.853649e-01	5.900113e+00
2.860000e-01	5.895448e+00
2.870000e-01	5.888156e+00
2.880000e-01	5.880791e+00
2.890000e-01	5.873496e+00
2.900000e-01	5.866094e+00
2.910000e-01	5.858764e+00
2.920000e-01	5.851353e+00
2.930000e-01	5.843958e+00
2.935874e-01	5.839581e+00
2.940000e-01	5.836559e+00
2.950000e-01	5.829096e+00
2.955800e-01	5.824790e+00
2.960000e-01	5.821690e+00
2.970000e-01	5.814184e+00
2.972987e-01	5.811965e+00
2.976385e-01	5.809451e+00
2.979490e-01	5.807137e+00
2.980000e-01	5.806754e+00
2.986102e-01	5.802148e+00
2.989241e-01	5.799798e+00
2.990000e-01	5.799233e+00
3.000000e-01	5.791754e+00
3.010000e-01	5.784236e+00
3.012685e-01	5.782234e+00
3.020000e-01	5.776700e+00
3.029320e-01	5.769698e+00
3.030000e-01	5.769189e+00
3.037741e-01	5.763319e+00
3.040000e-01	5.761603e+00
3.047603e-01	5.755892e+00
3.050000e-01	5.754083e+00
3.058285e-01	5.747768e+00
3.060000e-01	5.746471e+00
3.067098e-01	5.741129e+00
3.070000e-01	5.738920e+00
3.073998e-01	5.735858e+00
3.080000e-01	5.731306e+00
3.082719e-01	5.729259e+00
3.090000e-01	5.723705e+00
3.098633e-01	5.717134e+00
3.100000e-01	5.716102e+00
3.110000e-01	5.708451e+00
3.120000e-01	5.700850e+00
3.130000e-01	5.693167e+00
3.140000e-01	5.685549e+00
3.146595e-01	5.680461e+00
3.150000e-01	5.677856e+00
3.157850e-01	5.671863e+00
3.160000e-01	5.670201e+00
3.166466e-01	5.665212e+00
3.170000e-01	5.662515e+00
3.180000e-01	5.654815e+00
3.186198e-01	5.650043e+00
3.190000e-01	5.647138e+00
3.200000e-01	5.639400e+00
3.210000e-01	5.631720e+00
3.220000e-01	5.623961e+00
3.230000e-01	5.616260e+00
3.240000e-01	5.608500e+00
3.249058e-01	5.601497e+00
3.250000e-01	5.600762e+00
3.260000e-01	5.593012e+00
3.270000e-01	5.585233e+00
3.280000e-01	5.577491e+00
3.289235e-01	5.570278e+00
3.290000e-01	5.569682e+00
3.298191e-01	5.563340e+00
3.300000e-01	5.561932e+00
3.304701e-01	5.558249e+00
3.310000e-01	5.554111e+00
3.320000e-01	5.546336e+00
3.330000e-01	5.538519e+00
3.338942e-01	5.531541e+00
3.340000e-01	5.530708e+00
3.350000e-01	5.522900e+00
3.360000e-01	5.515054e+00
3.370000e-01	5.507249e+00
3.373527e-01	5.504480e+00
3.380000e-01	5.499379e+00
3.384304e-01	5.496019e+00
3.390000e-01	5.491564e+00
3.400000e-01	5.483685e+00
3.403887e-01	5.480650e+00
3.410000e-01	5.475844e+00
3.420000e-01	5.467969e+00
3.430000e-01	5.460093e+00
3.437344e-01	5.454305e+00
3.440000e-01	5.452225e+00
3.450000e-01	5.444317e+00
3.458270e-01	5.437811e+00
3.460000e-01	5.436450e+00
3.470000e-01	5.428519e+00
3.473136e-01	5.426049e+00
3.480000e-01	5.420639e+00
3.484185e-01	5.417309e+00
3.488445e-01	5.413927e+00
3.490000e-01	5.412700e+00
3.493692e-01	5.409793e+00
3.497244e-01	5.406985e+00
3.500000e-01	5.404793e+00
3.505842e-01	5.400142e+00
3.510000e-01	5.396856e+00
3.520000e-01	5.388916e+00
3.529050e-01	5.381734e+00
3.530000e-01	5.380983e+00
3.540000e-01	5.373011e+00
3.550000e-01	5.365075e+00
3.560000e-01	5.357080e+00
3.565829e-01	5.352452e+00
3.570000e-01	5.349130e+00
3.580000e-01	5.341124e+00
3.583730e-01	5.338160e+00
3.590000e-01	5.333148e+00
3.599985e-01	5.325152e+00
3.600000e-01	5.325139e+00
3.610000e-01	5.317131e+00
3.620000e-01	5.309122e+00
3.630000e-01	5.301081e+00
3.636068e-01	5.296214e+00
3.640000e-01	5.293068e+00
3.650000e-01	5.285000e+00
3.660000e-01	5.276973e+00
3.670000e-01	5.268889e+00
3.674333e-01	5.265410e+00
3.680000e-01	5.260836e+00
3.690000e-01	5.252744e+00
3.700000e-01	5.244659e+00
3.703765e-01	5.241599e+00
3.710000e-01	5.236564e+00
3.716369e-01	5.231404e+00
3.720000e-01	5.228444e+00
3.724834e-01	5.224519e+00
3.729678e-01	5.220602e+00
3.730000e-01	5.220341e+00
3.740000e-01	5.212191e+00
3.750000e-01	5.204074e+00
3.759168e-01	5.196579e+00
3.760000e-01	5.195901e+00
3.770000e-01	5.187760e+00
3.779671e-01	5.179841e+00
3.780000e-01	5.179573e+00
3.788438e-01	5.172684e+00
3.790000e-01	5.171400e+00
3.800000e-01	5.163203e+00
3.810000e-01	5.154994e+00
3.818039e-01	5.148394e+00
3.820000e-01	5.146790e+00
3.830000e-01	5.138601e+00
3.833098e-01	5.136059e+00
3.840000e-01	5.130414e+00
3.849747e-01	5.122386e+00
3.850000e-01	5.122177e+00
3.860000e-01	5.113968e+00
3.862930e-01	5.111547e+00
3.870000e-01	5.105707e+00
3.880000e-01	5.097468e+00
3.890000e-01	5.089191e+00
3.892703e-01	5.086963e+00
3.895962e-01	5.084270e+00
3.900000e-01	5.080916e+00
3.904798e-01	5.076927e+00
3.908201e-01	5.074110e+00
3.910000e-01	5.072623e+00
3.920000e-01	5.064310e+00
3.925884e-01	5.059415e+00
3.929715e-01	5.056239e+00
3.930000e-01	5.056003e+00
3.936086e-01	5.050928e+00
3.940000e-01	5.047653e+00
3.943472e-01	5.044757e+00
3.949217e-01	5.039977e+00
3.950000e-01	5.039324e+00
3.957335e-01	5.033176e+00
3.960000e-01	5.030943e+00
3.970000e-01	5.022594e+00
3.973718e-01	5.019468e+00
3.978602e-01	5.015364e+00
3.980000e-01	5.014193e+00
3.982502e-01	5.012099e+00
3.990000e-01	5.005807e+00
3.998037e-01	4.999032e+00
4.000000e-01	4.997387e+00


