" chongzhi1"

"Time      "	"Leg_ya_huang_1.force"
1.130000e-01	1.891528e+01
1.140000e-01	1.917573e+01
1.150000e-01	1.943325e+01
1.160000e-01	1.968766e+01
1.170000e-01	1.993895e+01
1.180000e-01	2.018688e+01
1.190000e-01	2.043123e+01
1.200000e-01	2.067257e+01
1.206371e-01	2.073078e+01
1.208876e-01	2.056086e+01
1.210000e-01	2.070733e+01
1.212547e-01	2.069432e+01
1.215122e-01	2.067769e+01
1.217741e-01	2.066233e+01
1.220000e-01	2.065071e+01
1.222746e-01	2.063799e+01
1.225461e-01	2.062737e+01
1.230000e-01	2.061208e+01
1.235669e-01	2.059600e+01
1.238269e-01	2.058747e+01
1.240000e-01	2.058243e+01
1.242553e-01	2.057518e+01
1.250000e-01	2.055573e+01
1.260000e-01	2.053040e+01
1.270000e-01	2.050546e+01
1.280000e-01	2.048069e+01
1.290000e-01	2.045575e+01
1.300000e-01	2.043059e+01
1.310000e-01	2.040550e+01
1.315503e-01	2.039185e+01
1.320000e-01	2.038055e+01
1.322500e-01	2.037413e+01
1.325059e-01	2.036766e+01
1.327607e-01	2.036133e+01
1.330000e-01	2.035538e+01
1.340000e-01	2.033000e+01
1.350000e-01	2.030466e+01
1.360000e-01	2.027932e+01
1.370000e-01	2.025354e+01
1.373052e-01	2.024550e+01
1.380000e-01	2.022706e+01
1.390000e-01	2.020001e+01
1.400000e-01	2.017246e+01
1.410000e-01	2.014409e+01
1.420000e-01	2.011472e+01
1.430000e-01	2.008461e+01
1.440000e-01	2.005391e+01
1.446404e-01	2.003363e+01
1.450000e-01	2.002232e+01
1.460000e-01	1.998986e+01
1.470000e-01	1.995684e+01
1.480000e-01	1.992338e+01
1.490000e-01	1.988931e+01
1.500000e-01	1.985463e+01
1.510000e-01	1.981961e+01
1.517832e-01	1.979211e+01
1.520000e-01	1.978441e+01
1.530000e-01	1.974887e+01
1.540000e-01	1.971303e+01
1.550000e-01	1.967721e+01
1.560000e-01	1.964146e+01
1.570000e-01	1.960561e+01
1.580000e-01	1.956971e+01
1.590000e-01	1.953409e+01
1.600000e-01	1.949870e+01
1.610000e-01	1.946331e+01
1.616339e-01	1.944107e+01
1.620000e-01	1.942816e+01
1.630000e-01	1.939342e+01
1.640000e-01	1.935892e+01
1.650000e-01	1.932455e+01
1.660000e-01	1.929052e+01
1.670000e-01	1.925694e+01
1.680000e-01	1.922359e+01
1.690000e-01	1.919039e+01
1.700000e-01	1.915761e+01
1.710000e-01	1.912520e+01
1.720000e-01	1.909285e+01
1.730000e-01	1.906081e+01
1.740000e-01	1.902912e+01
1.750000e-01	1.899748e+01
1.760000e-01	1.896607e+01
1.770000e-01	1.893492e+01
1.780000e-01	1.890374e+01
1.790000e-01	1.887275e+01
1.800000e-01	1.884182e+01
1.810000e-01	1.881084e+01
1.820000e-01	1.877997e+01
1.830000e-01	1.874896e+01
1.840000e-01	1.871793e+01
1.850000e-01	1.868676e+01
1.860000e-01	1.865541e+01
1.870000e-01	1.862394e+01
1.880000e-01	1.859219e+01
1.890000e-01	1.856019e+01
1.900000e-01	1.852797e+01
1.910000e-01	1.849542e+01
1.920000e-01	1.846249e+01
1.930000e-01	1.842924e+01
1.940000e-01	1.839566e+01
1.950000e-01	1.836163e+01
1.960000e-01	1.832720e+01
1.970000e-01	1.829241e+01
1.980000e-01	1.825715e+01
1.990000e-01	1.822144e+01
2.000000e-01	1.818536e+01
2.010000e-01	1.814876e+01
2.020000e-01	1.811173e+01
2.030000e-01	1.807433e+01
2.040000e-01	1.803643e+01
2.050000e-01	1.799819e+01
2.060000e-01	1.795952e+01
2.070000e-01	1.792045e+01
2.080000e-01	1.788104e+01
2.090000e-01	1.784119e+01
2.100000e-01	1.780108e+01
2.110000e-01	1.776058e+01
2.120000e-01	1.771982e+01
2.130000e-01	1.767875e+01
2.140000e-01	1.763739e+01
2.150000e-01	1.759583e+01
2.160000e-01	1.755397e+01
2.170000e-01	1.751196e+01
2.180000e-01	1.746973e+01
2.190000e-01	1.742733e+01
2.200000e-01	1.738480e+01
2.210000e-01	1.734211e+01
2.220000e-01	1.729932e+01
2.230000e-01	1.725643e+01
2.240000e-01	1.721345e+01
2.250000e-01	1.717042e+01
2.260000e-01	1.712733e+01
2.270000e-01	1.708422e+01
2.280000e-01	1.704109e+01
2.290000e-01	1.699797e+01
2.300000e-01	1.695483e+01
2.310000e-01	1.691173e+01
2.320000e-01	1.686864e+01
2.330000e-01	1.682561e+01
2.340000e-01	1.678259e+01
2.350000e-01	1.673963e+01
2.360000e-01	1.669673e+01
2.370000e-01	1.665388e+01
2.380000e-01	1.661111e+01
2.390000e-01	1.656840e+01
2.400000e-01	1.652577e+01
2.410000e-01	1.648322e+01
2.420000e-01	1.644074e+01
2.430000e-01	1.639834e+01
2.440000e-01	1.635603e+01
2.450000e-01	1.631379e+01
2.460000e-01	1.627164e+01
2.470000e-01	1.622956e+01
2.480000e-01	1.618755e+01
2.490000e-01	1.614560e+01
2.500000e-01	1.610372e+01
2.510000e-01	1.606191e+01
2.520000e-01	1.602014e+01
2.530000e-01	1.597842e+01
2.540000e-01	1.593676e+01
2.550000e-01	1.589513e+01
2.560000e-01	1.585353e+01
2.570000e-01	1.581195e+01
2.580000e-01	1.577040e+01
2.590000e-01	1.572884e+01
2.600000e-01	1.568728e+01
2.610000e-01	1.564572e+01
2.620000e-01	1.560414e+01
2.630000e-01	1.556253e+01
2.640000e-01	1.552089e+01
2.650000e-01	1.547920e+01
2.660000e-01	1.543745e+01
2.670000e-01	1.539565e+01
2.680000e-01	1.535377e+01
2.690000e-01	1.531182e+01
2.700000e-01	1.526978e+01
2.710000e-01	1.522765e+01
2.720000e-01	1.518541e+01
2.730000e-01	1.514307e+01
2.740000e-01	1.510060e+01
2.750000e-01	1.505799e+01
2.760000e-01	1.501523e+01
2.770000e-01	1.497233e+01
2.780000e-01	1.492926e+01
2.790000e-01	1.488604e+01
2.800000e-01	1.484264e+01
2.810000e-01	1.479907e+01
2.820000e-01	1.475532e+01
2.830000e-01	1.471137e+01
2.840000e-01	1.466722e+01
2.850000e-01	1.462286e+01
2.860000e-01	1.457828e+01
2.870000e-01	1.453348e+01
2.880000e-01	1.448846e+01
2.890000e-01	1.444322e+01
2.900000e-01	1.439774e+01
2.910000e-01	1.435203e+01
2.920000e-01	1.430608e+01
2.930000e-01	1.425990e+01
2.940000e-01	1.421347e+01
2.950000e-01	1.416681e+01
2.960000e-01	1.411990e+01
2.970000e-01	1.407274e+01
2.980000e-01	1.402534e+01
2.990000e-01	1.397769e+01
3.000000e-01	1.392979e+01
3.010000e-01	1.388164e+01
3.020000e-01	1.383324e+01
3.030000e-01	1.378458e+01
3.040000e-01	1.373568e+01
3.050000e-01	1.368654e+01
3.060000e-01	1.363715e+01
3.070000e-01	1.358751e+01
3.080000e-01	1.353764e+01
3.090000e-01	1.348754e+01
3.100000e-01	1.343720e+01
3.110000e-01	1.338663e+01
3.120000e-01	1.333583e+01
3.130000e-01	1.328481e+01
3.140000e-01	1.323357e+01
3.150000e-01	1.318212e+01
3.160000e-01	1.313045e+01
3.170000e-01	1.307859e+01
3.180000e-01	1.302652e+01
3.190000e-01	1.297427e+01
3.200000e-01	1.292182e+01
3.210000e-01	1.286919e+01
3.220000e-01	1.281637e+01
3.230000e-01	1.276339e+01
3.240000e-01	1.271023e+01
3.250000e-01	1.265691e+01
3.260000e-01	1.260343e+01
3.270000e-01	1.254979e+01
3.280000e-01	1.249600e+01
3.290000e-01	1.244208e+01
3.300000e-01	1.238801e+01
3.310000e-01	1.233382e+01
3.320000e-01	1.227949e+01
3.330000e-01	1.222505e+01
3.340000e-01	1.217049e+01
3.350000e-01	1.211582e+01
3.360000e-01	1.206104e+01
3.370000e-01	1.200616e+01
3.380000e-01	1.195117e+01
3.390000e-01	1.189610e+01
3.400000e-01	1.184093e+01
3.410000e-01	1.178568e+01
3.420000e-01	1.173036e+01
3.430000e-01	1.167497e+01
3.440000e-01	1.161950e+01
3.450000e-01	1.156397e+01
3.460000e-01	1.150838e+01
3.470000e-01	1.145273e+01
3.480000e-01	1.139703e+01
3.490000e-01	1.134127e+01
3.500000e-01	1.128546e+01
3.510000e-01	1.122960e+01
3.520000e-01	1.117370e+01
3.530000e-01	1.111775e+01
3.540000e-01	1.106177e+01
3.550000e-01	1.100575e+01
3.560000e-01	1.094970e+01
3.570000e-01	1.089363e+01
3.580000e-01	1.083753e+01
3.590000e-01	1.078142e+01
3.600000e-01	1.072528e+01
3.610000e-01	1.066912e+01
3.620000e-01	1.061295e+01
3.630000e-01	1.055676e+01
3.640000e-01	1.050056e+01
3.650000e-01	1.044434e+01
3.660000e-01	1.038812e+01
3.670000e-01	1.033188e+01
3.680000e-01	1.027563e+01
3.690000e-01	1.021938e+01
3.700000e-01	1.016311e+01
3.710000e-01	1.010684e+01
3.720000e-01	1.005055e+01
3.730000e-01	9.994264e+00
3.740000e-01	9.937966e+00
3.750000e-01	9.881661e+00
3.760000e-01	9.825349e+00
3.770000e-01	9.769029e+00
3.780000e-01	9.712701e+00
3.790000e-01	9.656365e+00
3.800000e-01	9.600021e+00
3.810000e-01	9.543668e+00
3.820000e-01	9.487305e+00
3.830000e-01	9.430933e+00
3.840000e-01	9.374549e+00
3.850000e-01	9.318155e+00
3.860000e-01	9.261747e+00
3.870000e-01	9.205326e+00
3.880000e-01	9.148891e+00
3.890000e-01	9.092440e+00
3.900000e-01	9.035972e+00
3.910000e-01	8.979486e+00
3.920000e-01	8.922981e+00
3.930000e-01	8.866455e+00
3.940000e-01	8.809907e+00
3.950000e-01	8.753335e+00
3.960000e-01	8.696738e+00
3.970000e-01	8.640114e+00
3.980000e-01	8.583462e+00
3.990000e-01	8.526779e+00
4.000000e-01	8.470034e+00


