"     ankle"

"Time      "	".JOINT_14.Ax_Ay_Az_Projection_Angles.Z"	".JOINT_15.Ax_Ay_Az_Projection_Angles.Z"
0.000000e+00	1.193196e-13	0.000000e+00
5.000000e-04	2.313763e-04	-5.912872e-07
1.000000e-03	6.005602e-04	-5.225320e-06
1.500000e-03	6.382634e-04	-2.141357e-05
2.000000e-03	-6.307888e-05	-6.287672e-05
2.500000e-03	-1.805312e-03	-1.513449e-04
3.000000e-03	-4.755952e-03	-3.169227e-04
3.500000e-03	-8.940515e-03	-5.969829e-04
4.000000e-03	-1.425480e-02	-1.034081e-03
4.500000e-03	-2.049153e-02	-1.673692e-03
5.000000e-03	-2.737411e-02	-2.562454e-03
5.500000e-03	-3.458881e-02	-3.747098e-03
6.000000e-03	-4.181007e-02	-5.273612e-03
6.500000e-03	-4.871722e-02	-7.186096e-03
7.000000e-03	-5.501238e-02	-9.522906e-03
7.500000e-03	-6.045627e-02	-1.229928e-02
8.000000e-03	-6.492683e-02	-1.547697e-02
8.500000e-03	-6.844507e-02	-1.895301e-02
9.000000e-03	-7.114809e-02	-2.257879e-02
9.500000e-03	-7.322167e-02	-2.620123e-02
1.000000e-02	-7.482216e-02	-2.970838e-02
1.050000e-02	-7.602050e-02	-3.305966e-02
1.100000e-02	-7.679027e-02	-3.628845e-02
1.150000e-02	-7.704074e-02	-3.947770e-02
1.200000e-02	-7.668147e-02	-4.271979e-02
1.250000e-02	-7.568208e-02	-4.607714e-02
1.300000e-02	-7.409352e-02	-4.955722e-02
1.350000e-02	-7.202077e-02	-5.311148e-02
1.400000e-02	-6.956121e-02	-5.665782e-02
1.450000e-02	-6.676277e-02	-6.013000e-02
1.500000e-02	-6.361336e-02	-6.352770e-02
1.550000e-02	-6.001626e-02	-6.691709e-02
1.600000e-02	-5.582437e-02	-7.041549e-02
1.650000e-02	-5.090372e-02	-7.415880e-02
1.700000e-02	-4.519697e-02	-7.826446e-02
1.750000e-02	-3.876085e-02	-8.280616e-02
1.800000e-02	-3.176308e-02	-8.781018e-02
1.850000e-02	-2.444131e-02	-9.327341e-02
1.900000e-02	-1.704797e-02	-9.919063e-02
1.950000e-02	-9.875563e-03	-1.055419e-01
2.000000e-02	-3.254419e-03	-1.122917e-01
2.050000e-02	2.488233e-03	-1.194076e-01
2.100000e-02	7.051621e-03	-1.268648e-01
2.150000e-02	1.018775e-02	-1.346479e-01
2.200000e-02	1.172677e-02	-1.427510e-01
2.250000e-02	1.159514e-02	-1.511752e-01
2.300000e-02	9.822642e-03	-1.599252e-01
2.350000e-02	6.536135e-03	-1.690073e-01
2.400000e-02	1.943059e-03	-1.784274e-01
2.450000e-02	-3.693590e-03	-1.881923e-01
2.500000e-02	-1.007980e-02	-1.983121e-01
2.550000e-02	-1.691305e-02	-2.088031e-01
2.600000e-02	-2.390157e-02	-2.196893e-01
2.650000e-02	-3.077704e-02	-2.310007e-01
2.700000e-02	-3.732581e-02	-2.427583e-01
2.750000e-02	-4.343207e-02	-2.549508e-01
2.800000e-02	-4.909242e-02	-2.675256e-01
2.850000e-02	-5.439095e-02	-2.804020e-01
2.900000e-02	-5.945063e-02	-2.934982e-01
2.950000e-02	-6.438020e-02	-3.067632e-01
3.000000e-02	-6.924038e-02	-3.201984e-01
3.050000e-02	-7.404255e-02	-3.338601e-01
3.100000e-02	-7.877856e-02	-3.478427e-01
3.150000e-02	-8.346546e-02	-3.622499e-01
3.200000e-02	-8.818272e-02	-3.771658e-01
3.250000e-02	-9.308581e-02	-3.926387e-01
3.300000e-02	-9.838250e-02	-4.086812e-01
3.350000e-02	-1.042947e-01	-4.252877e-01
3.400000e-02	-1.109938e-01	-4.424593e-01
3.450000e-02	-1.185782e-01	-4.602237e-01
3.500000e-02	-1.270644e-01	-4.786427e-01
3.550000e-02	-1.364100e-01	-4.978058e-01
3.600000e-02	-1.465568e-01	-5.178107e-01
3.650000e-02	-1.574734e-01	-5.387406e-01
3.700000e-02	-1.691812e-01	-5.606462e-01
3.750000e-02	-1.817500e-01	-5.835419e-01
3.800000e-02	-1.952734e-01	-6.074121e-01
3.850000e-02	-2.098264e-01	-6.322297e-01
3.900000e-02	-2.254333e-01	-6.579715e-01
3.950000e-02	-2.420555e-01	-6.846318e-01
4.000000e-02	-2.595964e-01	-7.122216e-01
4.050000e-02	-2.779472e-01	-7.407569e-01
4.100000e-02	-2.970018e-01	-7.702454e-01
4.150000e-02	-3.167025e-01	-8.006729e-01
4.200000e-02	-3.370262e-01	-8.319877e-01
4.250000e-02	-3.579758e-01	-8.641110e-01
4.300000e-02	-3.795368e-01	-8.969394e-01
4.350000e-02	-4.016462e-01	-9.303684e-01
4.400000e-02	-4.241412e-01	-9.642854e-01
4.450000e-02	-4.468210e-01	-9.986074e-01
4.500000e-02	-4.694640e-01	-1.033262e+00
4.550000e-02	-4.917601e-01	-1.068157e+00
4.600000e-02	-5.134478e-01	-1.103206e+00
4.650000e-02	-5.343121e-01	-1.138309e+00
4.700000e-02	-5.541831e-01	-1.173355e+00
4.750000e-02	-5.729155e-01	-1.208227e+00
4.800000e-02	-5.903596e-01	-1.242814e+00
4.850000e-02	-6.063694e-01	-1.277010e+00
4.900000e-02	-6.209181e-01	-1.310664e+00
4.950000e-02	-6.340845e-01	-1.343617e+00
5.000000e-02	-6.460622e-01	-1.375729e+00
5.050000e-02	-6.571547e-01	-1.406887e+00
5.100000e-02	-6.677316e-01	-1.437002e+00
5.150000e-02	-6.781606e-01	-1.465991e+00
5.200000e-02	-6.887434e-01	-1.493760e+00
5.250000e-02	-6.996779e-01	-1.520189e+00
5.300000e-02	-7.110597e-01	-1.545132e+00
5.350000e-02	-7.229193e-01	-1.568430e+00
5.400000e-02	-7.352776e-01	-1.589929e+00
5.450000e-02	-7.481941e-01	-1.609505e+00
5.500000e-02	-7.617880e-01	-1.627078e+00
5.550000e-02	-7.762216e-01	-1.642615e+00
5.600000e-02	-7.916570e-01	-1.656123e+00
5.650000e-02	-8.082001e-01	-1.667628e+00
5.700000e-02	-8.258563e-01	-1.677159e+00
5.750000e-02	-8.445182e-01	-1.684733e+00
5.800000e-02	-8.639860e-01	-1.690357e+00
5.850000e-02	-8.840134e-01	-1.694036e+00
5.900000e-02	-9.043617e-01	-1.695793e+00
5.950000e-02	-9.248400e-01	-1.695680e+00
6.000000e-02	-9.453178e-01	-1.693788e+00
6.050000e-02	-9.657063e-01	-1.690247e+00
6.100000e-02	-9.859179e-01	-1.685206e+00
6.150000e-02	-1.005823e+00	-1.678818e+00
6.200000e-02	-1.025222e+00	-1.671215e+00
6.250000e-02	-1.043843e+00	-1.662504e+00
6.300000e-02	-1.061378e+00	-1.652763e+00
6.350000e-02	-1.077520e+00	-1.642050e+00
6.400000e-02	-1.092014e+00	-1.630422e+00
6.450000e-02	-1.104687e+00	-1.617948e+00
6.500000e-02	-1.115448e+00	-1.604709e+00
6.550000e-02	-1.124267e+00	-1.590800e+00
6.600000e-02	-1.131136e+00	-1.576310e+00
6.650000e-02	-1.136035e+00	-1.561300e+00
6.700000e-02	-1.138916e+00	-1.545798e+00
6.750000e-02	-1.139740e+00	-1.529798e+00
6.800000e-02	-1.138711e+00	-1.513359e+00
6.850000e-02	-1.136207e+00	-1.496570e+00
6.900000e-02	-1.132655e+00	-1.479509e+00
6.950000e-02	-1.128504e+00	-1.462243e+00
7.000000e-02	-1.124203e+00	-1.444833e+00
7.050000e-02	-1.120174e+00	-1.427333e+00
7.100000e-02	-1.116796e+00	-1.409785e+00
7.150000e-02	-1.114392e+00	-1.392219e+00
7.200000e-02	-1.113227e+00	-1.374644e+00
7.250000e-02	-1.113507e+00	-1.357044e+00
7.300000e-02	-1.115379e+00	-1.339381e+00
7.350000e-02	-1.118930e+00	-1.321593e+00
7.400000e-02	-1.124191e+00	-1.303607e+00
7.450000e-02	-1.131134e+00	-1.285340e+00
7.500000e-02	-1.139671e+00	-1.266708e+00
7.550000e-02	-1.149666e+00	-1.247626e+00
7.600000e-02	-1.160942e+00	-1.228008e+00
7.650000e-02	-1.173295e+00	-1.207765e+00
7.700000e-02	-1.186507e+00	-1.186804e+00
7.750000e-02	-1.200362e+00	-1.165026e+00
7.800000e-02	-1.214654e+00	-1.142332e+00
7.850000e-02	-1.229188e+00	-1.118627e+00
7.900000e-02	-1.243783e+00	-1.093828e+00
7.950000e-02	-1.258269e+00	-1.067871e+00
8.000000e-02	-1.272483e+00	-1.040710e+00
8.050000e-02	-1.286270e+00	-1.012320e+00
8.100000e-02	-1.299487e+00	-9.826920e-01
8.150000e-02	-1.312002e+00	-9.518298e-01
8.200000e-02	-1.323711e+00	-9.197461e-01
8.250000e-02	-1.334538e+00	-8.864652e-01
8.300000e-02	-1.344446e+00	-8.520283e-01
8.350000e-02	-1.353424e+00	-8.164929e-01
8.400000e-02	-1.361470e+00	-7.799248e-01
8.450000e-02	-1.368614e+00	-7.424211e-01
8.500000e-02	-1.374928e+00	-7.041091e-01
8.550000e-02	-1.380522e+00	-6.651395e-01
8.600000e-02	-1.385543e+00	-6.256821e-01
8.650000e-02	-1.390180e+00	-5.859205e-01
8.700000e-02	-1.394667e+00	-5.460503e-01
8.750000e-02	-1.399275e+00	-5.062791e-01
8.800000e-02	-1.404306e+00	-4.668291e-01
8.850000e-02	-1.410080e+00	-4.279403e-01
8.900000e-02	-1.416918e+00	-3.898725e-01
8.950000e-02	-1.425123e+00	-3.529031e-01
