"     ankle"

"Time      "	".JOINT_15.Ax_Ay_Az_Projection_Angles.Z"	".JOINT_14.Ax_Ay_Az_Projection_Angles.Z"
0.000000e+00	0.000000e+00	1.193196e-13
5.000000e-04	1.820465e-05	2.873941e-04
1.000000e-03	1.420701e-04	1.025891e-03
1.500000e-03	4.745836e-04	2.026584e-03
2.000000e-03	1.107730e-03	3.113589e-03
2.500000e-03	2.109746e-03	4.146056e-03
3.000000e-03	3.517051e-03	5.033693e-03
3.500000e-03	5.333474e-03	5.743170e-03
4.000000e-03	7.537656e-03	6.295860e-03
4.500000e-03	1.009506e-02	6.758798e-03
5.000000e-03	1.296824e-02	7.231168e-03
5.500000e-03	1.612121e-02	7.829896e-03
6.000000e-03	1.951692e-02	8.677094e-03
6.500000e-03	2.310981e-02	9.890859e-03
7.000000e-03	2.683806e-02	1.157866e-02
7.500000e-03	3.061996e-02	1.383197e-02
8.000000e-03	3.435762e-02	1.672067e-02
8.500000e-03	3.794649e-02	2.028676e-02
9.000000e-03	4.129559e-02	2.452884e-02
9.500000e-03	4.435337e-02	2.937646e-02
1.000000e-02	4.712043e-02	3.468395e-02
1.050000e-02	4.963956e-02	4.025720e-02
1.100000e-02	5.196864e-02	4.590392e-02
1.150000e-02	5.414933e-02	5.148675e-02
1.200000e-02	5.618548e-02	5.695838e-02
1.250000e-02	5.804092e-02	6.236452e-02
1.300000e-02	5.965712e-02	6.781538e-02
1.350000e-02	6.098234e-02	7.343910e-02
1.400000e-02	6.199918e-02	7.933790e-02
1.450000e-02	6.273813e-02	8.556482e-02
1.500000e-02	6.327118e-02	9.212900e-02
1.550000e-02	6.368813e-02	9.902409e-02
1.600000e-02	6.406605e-02	1.062635e-01
1.650000e-02	6.444439e-02	1.139039e-01
1.700000e-02	6.481611e-02	1.220440e-01
1.750000e-02	6.513693e-02	1.307987e-01
1.800000e-02	6.534866e-02	1.402558e-01
1.850000e-02	6.542271e-02	1.504072e-01
1.900000e-02	6.540202e-02	1.610876e-01
1.950000e-02	6.534023e-02	1.721020e-01
2.000000e-02	6.529934e-02	1.832428e-01
2.050000e-02	6.535109e-02	1.942935e-01
2.100000e-02	6.556274e-02	2.050570e-01
2.150000e-02	6.599045e-02	2.153682e-01
2.200000e-02	6.667687e-02	2.251022e-01
2.250000e-02	6.765307e-02	2.341792e-01
2.300000e-02	6.894367e-02	2.425656e-01
2.350000e-02	7.057259e-02	2.502748e-01
2.400000e-02	7.256677e-02	2.573660e-01
2.450000e-02	7.495615e-02	2.639406e-01
2.500000e-02	7.776706e-02	2.701306e-01
2.550000e-02	8.100743e-02	2.760720e-01
2.600000e-02	8.465363e-02	2.818770e-01
2.650000e-02	8.864829e-02	2.876199e-01
2.700000e-02	9.291070e-02	2.933402e-01
2.750000e-02	9.735603e-02	2.990572e-01
2.800000e-02	1.019161e-01	3.047900e-01
2.850000e-02	1.065534e-01	3.105707e-01
2.900000e-02	1.112644e-01	3.164443e-01
2.950000e-02	1.160699e-01	3.224565e-01
3.000000e-02	1.209990e-01	3.286323e-01
3.050000e-02	1.260717e-01	3.349561e-01
3.100000e-02	1.312891e-01	3.413616e-01
3.150000e-02	1.366338e-01	3.477379e-01
3.200000e-02	1.420795e-01	3.539481e-01
3.250000e-02	1.476069e-01	3.598567e-01
3.300000e-02	1.532173e-01	3.653553e-01
3.350000e-02	1.589384e-01	3.703786e-01
3.400000e-02	1.648212e-01	3.749034e-01
3.450000e-02	1.709268e-01	3.789359e-01
3.500000e-02	1.773115e-01	3.824911e-01
3.550000e-02	1.840132e-01	3.855737e-01
3.600000e-02	1.910463e-01	3.881671e-01
3.650000e-02	1.984065e-01	3.902352e-01
3.700000e-02	2.060831e-01	3.917339e-01
3.750000e-02	2.140730e-01	3.926259e-01
3.800000e-02	2.223933e-01	3.928934e-01
3.850000e-02	2.310824e-01	3.925392e-01
3.900000e-02	2.401954e-01	3.915761e-01
3.950000e-02	2.497920e-01	3.900104e-01
4.000000e-02	2.599240e-01	3.878221e-01
4.050000e-02	2.706257e-01	3.849522e-01
4.100000e-02	2.819127e-01	3.812998e-01
4.150000e-02	2.937874e-01	3.767353e-01
4.200000e-02	3.062501e-01	3.711148e-01
4.250000e-02	3.193095e-01	3.643087e-01
4.300000e-02	3.329905e-01	3.562101e-01
4.350000e-02	3.473302e-01	3.467525e-01
4.400000e-02	3.623758e-01	3.358988e-01
4.450000e-02	3.781647e-01	3.236378e-01
4.500000e-02	3.947207e-01	3.099691e-01
4.550000e-02	4.120440e-01	2.948962e-01
4.600000e-02	4.301104e-01	2.784287e-01
4.650000e-02	4.488803e-01	2.605880e-01
4.700000e-02	4.683080e-01	2.414224e-01
4.750000e-02	4.883525e-01	2.210144e-01
4.800000e-02	5.089805e-01	1.994976e-01
4.850000e-02	5.301690e-01	1.770279e-01
4.900000e-02	5.518931e-01	1.538041e-01
4.950000e-02	5.741251e-01	1.300014e-01
5.000000e-02	5.968150e-01	1.058175e-01
5.050000e-02	6.199001e-01	8.140128e-02
5.100000e-02	6.432967e-01	5.688513e-02
5.150000e-02	6.669092e-01	3.238084e-02
5.200000e-02	6.906742e-01	8.005672e-03
5.250000e-02	7.145903e-01	-1.609903e-02
5.300000e-02	7.386773e-01	-3.979539e-02
5.350000e-02	7.629714e-01	-6.294674e-02
5.400000e-02	7.875123e-01	-8.542260e-02
5.450000e-02	8.123306e-01	-1.071063e-01
5.500000e-02	8.374396e-01	-1.279034e-01
5.550000e-02	8.628325e-01	-1.477472e-01
5.600000e-02	8.884884e-01	-1.665991e-01
5.650000e-02	9.143823e-01	-1.844420e-01
5.700000e-02	9.404960e-01	-2.012701e-01
5.750000e-02	9.668250e-01	-2.170782e-01
5.800000e-02	9.933785e-01	-2.318544e-01
5.850000e-02	1.020173e+00	-2.455794e-01
5.900000e-02	1.047223e+00	-2.582323e-01
5.950000e-02	1.074529e+00	-2.698016e-01
6.000000e-02	1.102071e+00	-2.802955e-01
6.050000e-02	1.129812e+00	-2.897497e-01
6.100000e-02	1.157702e+00	-2.982288e-01
6.150000e-02	1.185687e+00	-3.058202e-01
6.200000e-02	1.213720e+00	-3.126247e-01
6.250000e-02	1.241759e+00	-3.187457e-01
6.300000e-02	1.269770e+00	-3.242808e-01
6.350000e-02	1.297729e+00	-3.293116e-01
6.400000e-02	1.325639e+00	-3.338893e-01
6.450000e-02	1.353528e+00	-3.380315e-01
