" chongzhi1"

"Time      "	"Leg_ya_huang_1.force"
1.203694e-01	1.618979e+01
1.206464e-01	1.601287e+01
1.208983e-01	1.617364e+01
1.210000e-01	1.616998e+01
1.212523e-01	1.616660e+01
1.220000e-01	1.614773e+01
1.224670e-01	1.612775e+01
1.227182e-01	1.612365e+01
1.229719e-01	1.612248e+01
1.230000e-01	1.612227e+01
1.233742e-01	1.611850e+01
1.236372e-01	1.611666e+01
1.238952e-01	1.611518e+01
1.240000e-01	1.611454e+01
1.242609e-01	1.611292e+01
1.245233e-01	1.611139e+01
1.249151e-01	1.610937e+01
1.250000e-01	1.610894e+01
1.255710e-01	1.610572e+01
1.260000e-01	1.610325e+01
1.266043e-01	1.610004e+01
1.268765e-01	1.609840e+01
1.270000e-01	1.609763e+01
1.280000e-01	1.609186e+01
1.282895e-01	1.609005e+01
1.285977e-01	1.608806e+01
1.290000e-01	1.608566e+01
1.300000e-01	1.607947e+01
1.304334e-01	1.607683e+01
1.307395e-01	1.607505e+01
1.310000e-01	1.607344e+01
1.320000e-01	1.606716e+01
1.330000e-01	1.606092e+01
1.340000e-01	1.605497e+01
1.350000e-01	1.604880e+01
1.360000e-01	1.604275e+01
1.370000e-01	1.603690e+01
1.380000e-01	1.603076e+01
1.390000e-01	1.602475e+01
1.400000e-01	1.601854e+01
1.410000e-01	1.601202e+01
1.420000e-01	1.600542e+01
1.430000e-01	1.599833e+01
1.440000e-01	1.599113e+01
1.450000e-01	1.598361e+01
1.460000e-01	1.597589e+01
1.470000e-01	1.596810e+01
1.480000e-01	1.596005e+01
1.490000e-01	1.595212e+01
1.500000e-01	1.594394e+01
1.510000e-01	1.593588e+01
1.520000e-01	1.592770e+01
1.530000e-01	1.591959e+01
1.540000e-01	1.591142e+01
1.550000e-01	1.590330e+01
1.560000e-01	1.589514e+01
1.570000e-01	1.588699e+01
1.580000e-01	1.587884e+01
1.590000e-01	1.587063e+01
1.600000e-01	1.586237e+01
1.610000e-01	1.585401e+01
1.620000e-01	1.584559e+01
1.630000e-01	1.583701e+01
1.640000e-01	1.582835e+01
1.650000e-01	1.581949e+01
1.660000e-01	1.581050e+01
1.670000e-01	1.580133e+01
1.680000e-01	1.579203e+01
1.690000e-01	1.578253e+01
1.700000e-01	1.577291e+01
1.710000e-01	1.576314e+01
1.720000e-01	1.575321e+01
1.730000e-01	1.574319e+01
1.740000e-01	1.573301e+01
1.750000e-01	1.572275e+01
1.760000e-01	1.571236e+01
1.770000e-01	1.570187e+01
1.780000e-01	1.569130e+01
1.790000e-01	1.568060e+01
1.800000e-01	1.566986e+01
1.810000e-01	1.565901e+01
1.820000e-01	1.564807e+01
1.830000e-01	1.563710e+01
1.840000e-01	1.562605e+01
1.850000e-01	1.561489e+01
1.860000e-01	1.560370e+01
1.870000e-01	1.559246e+01
1.880000e-01	1.558111e+01
1.890000e-01	1.556974e+01
1.900000e-01	1.555833e+01
1.910000e-01	1.554681e+01
1.920000e-01	1.553530e+01
1.930000e-01	1.552373e+01
1.940000e-01	1.551209e+01
1.950000e-01	1.550048e+01
1.960000e-01	1.548874e+01
1.970000e-01	1.547703e+01
1.980000e-01	1.546524e+01
1.990000e-01	1.545344e+01
2.000000e-01	1.544161e+01
2.010000e-01	1.542971e+01
2.020000e-01	1.541781e+01
2.030000e-01	1.540584e+01
2.040000e-01	1.539385e+01
2.050000e-01	1.538183e+01
2.060000e-01	1.536974e+01
2.070000e-01	1.535763e+01
2.080000e-01	1.534549e+01
2.090000e-01	1.533327e+01
2.100000e-01	1.532100e+01
2.110000e-01	1.530870e+01
2.117146e-01	1.529986e+01
2.120000e-01	1.529634e+01
2.130000e-01	1.528389e+01
2.140000e-01	1.527140e+01
2.150000e-01	1.525884e+01
2.160000e-01	1.524616e+01
2.170000e-01	1.523341e+01
2.180000e-01	1.522057e+01
2.190000e-01	1.520760e+01
2.200000e-01	1.519452e+01
2.210000e-01	1.518135e+01
2.220000e-01	1.516803e+01
2.230000e-01	1.515459e+01
2.240000e-01	1.514103e+01
2.250000e-01	1.512732e+01
2.260000e-01	1.511348e+01
2.270000e-01	1.509952e+01
2.280000e-01	1.508539e+01
2.290000e-01	1.507115e+01
2.300000e-01	1.505676e+01
2.310000e-01	1.504224e+01
2.320000e-01	1.502759e+01
2.330000e-01	1.501280e+01
2.340000e-01	1.499790e+01
2.350000e-01	1.498284e+01
2.360000e-01	1.496769e+01
2.370000e-01	1.495241e+01
2.380000e-01	1.493702e+01
2.390000e-01	1.492152e+01
2.400000e-01	1.490591e+01
2.410000e-01	1.489023e+01
2.420000e-01	1.487441e+01
2.430000e-01	1.485855e+01
2.440000e-01	1.484256e+01
2.450000e-01	1.482652e+01
2.460000e-01	1.481040e+01
2.470000e-01	1.479421e+01
2.480000e-01	1.477794e+01
2.490000e-01	1.476165e+01
2.500000e-01	1.474526e+01
2.510000e-01	1.472885e+01
2.520000e-01	1.471236e+01
2.530000e-01	1.469584e+01
2.540000e-01	1.467928e+01
2.550000e-01	1.466267e+01
2.560000e-01	1.464601e+01
2.570000e-01	1.462933e+01
2.580000e-01	1.461261e+01
2.590000e-01	1.459584e+01
2.600000e-01	1.457907e+01
2.610000e-01	1.456222e+01
2.620000e-01	1.454538e+01
2.630000e-01	1.452847e+01
2.640000e-01	1.451155e+01
2.650000e-01	1.449460e+01
2.660000e-01	1.447758e+01
2.670000e-01	1.446058e+01
2.680000e-01	1.444348e+01
2.690000e-01	1.442636e+01
2.700000e-01	1.440926e+01
2.710000e-01	1.439205e+01
2.720000e-01	1.437476e+01
2.730000e-01	1.435750e+01
2.740000e-01	1.434020e+01
2.750000e-01	1.432278e+01
2.760000e-01	1.430532e+01
2.770000e-01	1.428787e+01
2.780000e-01	1.427032e+01
2.790000e-01	1.425269e+01
2.800000e-01	1.423505e+01
2.810000e-01	1.421736e+01
2.820000e-01	1.419954e+01
2.830000e-01	1.418167e+01
2.840000e-01	1.416373e+01
2.850000e-01	1.414569e+01
2.860000e-01	1.412757e+01
2.870000e-01	1.410937e+01
2.880000e-01	1.409106e+01
2.890000e-01	1.407267e+01
2.900000e-01	1.405419e+01
2.910000e-01	1.403560e+01
2.920000e-01	1.401691e+01
2.930000e-01	1.399812e+01
2.940000e-01	1.397922e+01
2.950000e-01	1.396022e+01
2.960000e-01	1.394111e+01
2.970000e-01	1.392190e+01
2.980000e-01	1.390258e+01
2.990000e-01	1.388315e+01
3.000000e-01	1.386361e+01
3.010000e-01	1.384396e+01
3.020000e-01	1.382421e+01
3.030000e-01	1.380435e+01
3.040000e-01	1.378438e+01
3.050000e-01	1.376430e+01
3.060000e-01	1.374411e+01
3.070000e-01	1.372382e+01
3.080000e-01	1.370343e+01
3.090000e-01	1.368293e+01
3.100000e-01	1.366232e+01
3.110000e-01	1.364162e+01
3.120000e-01	1.362082e+01
3.130000e-01	1.359992e+01
3.140000e-01	1.357892e+01
3.150000e-01	1.355783e+01
3.160000e-01	1.353665e+01
3.170000e-01	1.351537e+01
3.180000e-01	1.349400e+01
3.190000e-01	1.347255e+01
3.200000e-01	1.345101e+01
3.210000e-01	1.342939e+01
3.220000e-01	1.340769e+01
3.230000e-01	1.338590e+01
3.240000e-01	1.336404e+01
3.250000e-01	1.334210e+01
3.260000e-01	1.332009e+01
3.270000e-01	1.329800e+01
3.280000e-01	1.327585e+01
3.290000e-01	1.325362e+01
3.300000e-01	1.323133e+01
3.310000e-01	1.320897e+01
3.320000e-01	1.318655e+01
3.330000e-01	1.316407e+01
3.340000e-01	1.314153e+01
3.350000e-01	1.311894e+01
3.360000e-01	1.309629e+01
3.370000e-01	1.307358e+01
3.380000e-01	1.305082e+01
3.390000e-01	1.302801e+01
3.400000e-01	1.300515e+01
3.410000e-01	1.298223e+01
3.420000e-01	1.295927e+01
3.430000e-01	1.293626e+01
3.440000e-01	1.291321e+01
3.450000e-01	1.289010e+01
3.460000e-01	1.286696e+01
3.470000e-01	1.284376e+01
3.480000e-01	1.282052e+01
3.490000e-01	1.279724e+01
3.500000e-01	1.277391e+01
3.510000e-01	1.275054e+01
3.520000e-01	1.272712e+01
3.530000e-01	1.270366e+01
3.540000e-01	1.268016e+01
3.550000e-01	1.265661e+01
3.560000e-01	1.263301e+01
3.570000e-01	1.260937e+01
3.580000e-01	1.258569e+01
3.590000e-01	1.256196e+01
3.600000e-01	1.253818e+01
3.610000e-01	1.251435e+01
3.620000e-01	1.249048e+01
3.630000e-01	1.246656e+01
3.640000e-01	1.244259e+01
3.650000e-01	1.241857e+01
3.660000e-01	1.239450e+01
3.670000e-01	1.237037e+01
3.680000e-01	1.234620e+01
3.690000e-01	1.232197e+01
3.700000e-01	1.229768e+01
3.710000e-01	1.227334e+01
3.720000e-01	1.224894e+01
3.730000e-01	1.222449e+01
3.740000e-01	1.219997e+01
3.750000e-01	1.217540e+01
3.760000e-01	1.215076e+01
3.770000e-01	1.212606e+01
3.780000e-01	1.210130e+01
3.790000e-01	1.207647e+01
3.800000e-01	1.205158e+01
3.810000e-01	1.202662e+01
3.820000e-01	1.200160e+01
3.830000e-01	1.197650e+01
3.840000e-01	1.195133e+01
3.850000e-01	1.192610e+01
3.860000e-01	1.190079e+01
3.870000e-01	1.187541e+01
3.880000e-01	1.184995e+01
3.890000e-01	1.182442e+01
3.900000e-01	1.179882e+01
3.910000e-01	1.177314e+01
3.920000e-01	1.174738e+01
3.930000e-01	1.172154e+01
3.940000e-01	1.169563e+01
3.950000e-01	1.166963e+01
3.960000e-01	1.164356e+01
3.970000e-01	1.161740e+01
3.980000e-01	1.159116e+01
3.990000e-01	1.156484e+01
4.000000e-01	1.153844e+01


