"     ankle"

"Time      "	".JOINT_14.Ax_Ay_Az_Projection_Angles.Z"	".JOINT_15.Ax_Ay_Az_Projection_Angles.Z"
0.000000e+00	1.193196e-13	0.000000e+00
5.000000e-04	2.929025e-04	-1.503185e-05
1.000000e-03	1.066739e-03	-1.186526e-04
1.500000e-03	2.154965e-03	-4.013974e-04
2.000000e-03	3.392613e-03	-9.497339e-04
2.500000e-03	4.635062e-03	-1.835374e-03
3.000000e-03	5.772462e-03	-3.108075e-03
3.500000e-03	6.737857e-03	-4.795075e-03
4.000000e-03	7.508734e-03	-6.908191e-03
4.500000e-03	8.101547e-03	-9.453909e-03
5.000000e-03	8.561059e-03	-1.244137e-02
5.500000e-03	8.948257e-03	-1.588493e-02
6.000000e-03	9.330339e-03	-1.980042e-02
6.500000e-03	9.774983e-03	-2.419683e-02
7.000000e-03	1.034868e-02	-2.906711e-02
7.500000e-03	1.111768e-02	-3.438189e-02
8.000000e-03	1.214897e-02	-4.008830e-02
8.500000e-03	1.350785e-02	-4.611550e-02
9.000000e-03	1.525254e-02	-5.238428e-02
9.500000e-03	1.742643e-02	-5.881749e-02
1.000000e-02	2.005051e-02	-6.534801e-02
1.050000e-02	2.311948e-02	-7.192178e-02
1.100000e-02	2.660360e-02	-7.849566e-02
1.150000e-02	3.045676e-02	-8.503186e-02
1.200000e-02	3.462875e-02	-9.149182e-02
1.250000e-02	3.907838e-02	-9.783289e-02
1.300000e-02	4.378090e-02	-1.040106e-01
1.350000e-02	4.872420e-02	-1.099883e-01
1.400000e-02	5.390265e-02	-1.157469e-01
1.450000e-02	5.931569e-02	-1.212890e-01
1.500000e-02	6.497178e-02	-1.266354e-01
1.550000e-02	7.089519e-02	-1.318168e-01
1.600000e-02	7.713159e-02	-1.368622e-01
1.650000e-02	8.374836e-02	-1.417908e-01
1.700000e-02	9.082336e-02	-1.466098e-01
1.750000e-02	9.838454e-02	-1.513442e-01
1.800000e-02	1.064158e-01	-1.560311e-01
1.850000e-02	1.148820e-01	-1.607072e-01
1.900000e-02	1.237273e-01	-1.654123e-01
1.950000e-02	1.328713e-01	-1.701930e-01
2.000000e-02	1.422065e-01	-1.751044e-01
2.050000e-02	1.516003e-01	-1.802100e-01
2.100000e-02	1.609027e-01	-1.855776e-01
2.150000e-02	1.699600e-01	-1.912744e-01
2.200000e-02	1.786299e-01	-1.973621e-01
2.250000e-02	1.867971e-01	-2.038940e-01
2.300000e-02	1.943832e-01	-2.109136e-01
2.350000e-02	2.013456e-01	-2.184542e-01
2.400000e-02	2.076642e-01	-2.265355e-01
2.450000e-02	2.133257e-01	-2.351617e-01
2.500000e-02	2.183164e-01	-2.443237e-01
2.550000e-02	2.226245e-01	-2.540033e-01
2.600000e-02	2.262522e-01	-2.641791e-01
2.650000e-02	2.292281e-01	-2.748309e-01
2.700000e-02	2.316151e-01	-2.859410e-01
2.750000e-02	2.335083e-01	-2.974926e-01
2.800000e-02	2.350203e-01	-3.094657e-01
2.850000e-02	2.362608e-01	-3.218339e-01
2.900000e-02	2.373162e-01	-3.345631e-01
2.950000e-02	2.382364e-01	-3.476145e-01
3.000000e-02	2.390326e-01	-3.609501e-01
3.050000e-02	2.396862e-01	-3.745394e-01
3.100000e-02	2.401641e-01	-3.883650e-01
3.150000e-02	2.404318e-01	-4.024233e-01
3.200000e-02	2.404613e-01	-4.167214e-01
3.250000e-02	2.402307e-01	-4.312709e-01
3.300000e-02	2.397169e-01	-4.460811e-01
3.350000e-02	2.388866e-01	-4.611539e-01
3.400000e-02	2.376913e-01	-4.764836e-01
3.450000e-02	2.360681e-01	-4.920602e-01
3.500000e-02	2.339503e-01	-5.078765e-01
3.550000e-02	2.312797e-01	-5.239332e-01
3.600000e-02	2.280204e-01	-5.402426e-01
3.650000e-02	2.241646e-01	-5.568270e-01
3.700000e-02	2.197312e-01	-5.737131e-01
3.750000e-02	2.147559e-01	-5.909249e-01
3.800000e-02	2.092774e-01	-6.084781e-01
3.850000e-02	2.033248e-01	-6.263776e-01
3.900000e-02	1.969101e-01	-6.446208e-01
3.950000e-02	1.900291e-01	-6.632038e-01
4.000000e-02	1.826662e-01	-6.821287e-01
4.050000e-02	1.748038e-01	-7.014077e-01
4.100000e-02	1.664258e-01	-7.210652e-01
4.150000e-02	1.575202e-01	-7.411333e-01
4.200000e-02	1.480738e-01	-7.616448e-01
4.250000e-02	1.380656e-01	-7.826242e-01
4.300000e-02	1.274609e-01	-8.040832e-01
4.350000e-02	1.162116e-01	-8.260191e-01
4.400000e-02	1.042619e-01	-8.484189e-01
4.450000e-02	9.156020e-02	-8.712652e-01
4.500000e-02	7.807186e-02	-8.945425e-01
4.550000e-02	6.378981e-02	-9.182399e-01
4.600000e-02	4.873954e-02	-9.423491e-01
4.650000e-02	3.297685e-02	-9.668587e-01
4.700000e-02	1.658324e-02	-9.917471e-01
4.750000e-02	-3.434106e-04	-1.016977e+00
4.800000e-02	-1.769308e-02	-1.042496e+00
4.850000e-02	-3.534779e-02	-1.068236e+00
4.900000e-02	-5.317852e-02	-1.094124e+00
4.950000e-02	-7.104268e-02	-1.120090e+00
5.000000e-02	-8.878812e-02	-1.146070e+00
5.050000e-02	-1.062482e-01	-1.172011e+00
5.100000e-02	-1.232569e-01	-1.197868e+00
5.150000e-02	-1.396589e-01	-1.223598e+00
5.200000e-02	-1.553208e-01	-1.249160e+00
5.250000e-02	-1.701391e-01	-1.274507e+00
5.300000e-02	-1.840430e-01	-1.299592e+00
5.350000e-02	-1.969908e-01	-1.324368e+00
5.400000e-02	-2.089640e-01	-1.348799e+00
5.450000e-02	-2.199600e-01	-1.372862e+00
5.500000e-02	-2.299879e-01	-1.396552e+00
5.550000e-02	-2.390674e-01	-1.419877e+00
5.600000e-02	-2.472300e-01	-1.442854e+00
5.650000e-02	-2.545211e-01	-1.465505e+00
5.700000e-02	-2.610006e-01	-1.487850e+00
5.750000e-02	-2.667385e-01	-1.509903e+00
5.800000e-02	-2.718089e-01	-1.531679e+00
5.850000e-02	-2.762805e-01	-1.553191e+00
5.900000e-02	-2.802097e-01	-1.574459e+00
5.950000e-02	-2.836364e-01	-1.595509e+00
6.000000e-02	-2.865851e-01	-1.616375e+00
6.050000e-02	-2.890695e-01	-1.637094e+00
6.100000e-02	-2.910994e-01	-1.657700e+00
6.150000e-02	-2.926866e-01	-1.678222e+00
6.200000e-02	-2.938471e-01	-1.698678e+00
6.250000e-02	-2.946005e-01	-1.719080e+00
6.300000e-02	-2.949663e-01	-1.739431e+00
6.350000e-02	-2.949598e-01	-1.759732e+00
6.400000e-02	-2.945895e-01	-1.779985e+00
6.450000e-02	-2.938583e-01	-1.800193e+00
6.500000e-02	-2.927666e-01	-1.820359e+00
6.550000e-02	-2.913161e-01	-1.840481e+00
6.600000e-02	-2.895136e-01	-1.860551e+00
6.650000e-02	-2.873702e-01	-1.880554e+00
6.700000e-02	-2.848998e-01	-1.900463e+00
6.750000e-02	-2.821108e-01	-1.920245e+00
6.800000e-02	-2.789991e-01	-1.939862e+00
6.850000e-02	-2.755436e-01	-1.959274e+00
6.900000e-02	-2.717050e-01	-1.978441e+00
6.950000e-02	-2.674294e-01	-1.997324e+00
7.000000e-02	-2.626564e-01	-2.015891e+00
7.050000e-02	-2.573243e-01	-2.034106e+00
7.100000e-02	-2.513763e-01	-2.051937e+00
7.150000e-02	-2.447589e-01	-2.069350e+00
7.200000e-02	-2.374278e-01	-2.086316e+00
7.250000e-02	-2.293429e-01	-2.102805e+00
7.300000e-02	-2.204688e-01	-2.118799e+00
7.350000e-02	-2.107774e-01	-2.134286e+00
7.400000e-02	-2.002525e-01	-2.149263e+00
7.450000e-02	-1.888970e-01	-2.163738e+00
7.500000e-02	-1.767404e-01	-2.177731e+00
7.550000e-02	-1.638390e-01	-2.191266e+00
7.600000e-02	-1.502836e-01	-2.204378e+00
7.650000e-02	-1.361770e-01	-2.217101e+00
