"     ankle"

"Time      "	".JOINT_15.Ax_Ay_Az_Projection_Angles.Z"	".JOINT_14.Ax_Ay_Az_Projection_Angles.Z"
0.000000e+00	0.000000e+00	1.193196e-13
1.000000e-04	0.000000e+00	1.234878e-05
2.000000e-04	0.000000e+00	4.768781e-05
3.000000e-04	-6.374715e-08	1.036150e-04
4.000000e-04	-1.518176e-07	1.778395e-04
5.000000e-04	-3.020207e-07	2.681441e-04
6.000000e-04	-5.382974e-07	3.721627e-04
7.000000e-04	-8.870085e-07	4.875043e-04
8.000000e-04	-1.379133e-06	6.117884e-04
9.000000e-04	-2.050989e-06	7.426396e-04
1.000000e-03	-2.944595e-06	8.777036e-04
1.100000e-03	-4.108367e-06	1.014658e-03
1.200000e-03	-5.597652e-06	1.151227e-03
1.300000e-03	-7.475266e-06	1.285189e-03
1.400000e-03	-9.811950e-06	1.414391e-03
1.500000e-03	-1.268679e-05	1.536762e-03
1.600000e-03	-1.618765e-05	1.650318e-03
1.700000e-03	-2.041136e-05	1.753178e-03
1.800000e-03	-2.546400e-05	1.843568e-03
1.900000e-03	-3.146091e-05	1.919837e-03
2.000000e-03	-3.852708e-05	1.980453e-03
2.100000e-03	-4.679653e-05	2.024023e-03
2.200000e-03	-5.641275e-05	2.049290e-03
2.300000e-03	-6.752861e-05	2.055135e-03
2.400000e-03	-8.030499e-05	2.040593e-03
2.500000e-03	-9.491158e-05	2.004843e-03
2.600000e-03	-1.115262e-04	1.947211e-03
2.700000e-03	-1.303349e-04	1.867174e-03
2.800000e-03	-1.515289e-04	1.764361e-03
2.900000e-03	-1.753066e-04	1.638543e-03
3.000000e-03	-2.018724e-04	1.489635e-03
3.100000e-03	-2.314363e-04	1.317691e-03
3.200000e-03	-2.642126e-04	1.122897e-03
3.300000e-03	-3.004196e-04	9.055673e-04
3.400000e-03	-3.402782e-04	6.661360e-04
3.500000e-03	-3.840147e-04	4.051555e-04
3.600000e-03	-4.318579e-04	1.232887e-04
3.700000e-03	-4.840337e-04	-1.787182e-04
3.800000e-03	-5.407723e-04	-5.000210e-04
3.900000e-03	-6.023050e-04	-8.396928e-04
4.000000e-03	-6.688643e-04	-1.196732e-03
4.100000e-03	-7.406834e-04	-1.570070e-03
4.200000e-03	-8.179958e-04	-1.958581e-03
4.300000e-03	-9.010369e-04	-2.361082e-03
4.400000e-03	-9.900372e-04	-2.776377e-03
4.500000e-03	-1.085237e-03	-3.203182e-03
4.600000e-03	-1.186865e-03	-3.640257e-03
4.700000e-03	-1.295165e-03	-4.086247e-03
4.800000e-03	-1.410367e-03	-4.539880e-03
4.900000e-03	-1.532720e-03	-4.999760e-03
5.000000e-03	-1.662448e-03	-5.464630e-03
5.100000e-03	-1.799808e-03	-5.933058e-03
5.200000e-03	-1.945019e-03	-6.403831e-03
5.300000e-03	-2.098348e-03	-6.875490e-03
5.400000e-03	-2.260031e-03	-7.346751e-03
5.500000e-03	-2.430326e-03	-7.816235e-03
5.600000e-03	-2.609464e-03	-8.282728e-03
5.700000e-03	-2.797708e-03	-8.744857e-03
5.800000e-03	-2.995314e-03	-9.201307e-03
5.900000e-03	-3.202537e-03	-9.650788e-03
6.000000e-03	-3.419632e-03	-1.009202e-02
6.100000e-03	-3.646857e-03	-1.052374e-02
6.200000e-03	-3.884466e-03	-1.094467e-02
6.300000e-03	-4.132716e-03	-1.135357e-02
6.400000e-03	-4.391859e-03	-1.174919e-02
6.500000e-03	-4.662145e-03	-1.213031e-02
6.600000e-03	-4.943820e-03	-1.249570e-02
6.700000e-03	-5.237124e-03	-1.284415e-02
6.800000e-03	-5.542288e-03	-1.317449e-02
6.900000e-03	-5.859537e-03	-1.348553e-02
7.000000e-03	-6.189084e-03	-1.377612e-02
7.100000e-03	-6.531132e-03	-1.404512e-02
7.200000e-03	-6.885865e-03	-1.429143e-02
7.300000e-03	-7.253441e-03	-1.451398e-02
7.400000e-03	-7.633982e-03	-1.471178e-02
7.500000e-03	-8.027570e-03	-1.488391e-02
7.600000e-03	-8.434236e-03	-1.502954e-02
7.700000e-03	-8.853954e-03	-1.514794e-02
7.800000e-03	-9.286643e-03	-1.523851e-02
7.900000e-03	-9.732153e-03	-1.530075e-02
8.000000e-03	-1.019027e-02	-1.533430e-02
8.100000e-03	-1.066072e-02	-1.533894e-02
8.200000e-03	-1.114314e-02	-1.531458e-02
8.300000e-03	-1.163713e-02	-1.526127e-02
8.400000e-03	-1.214221e-02	-1.517920e-02
8.500000e-03	-1.265783e-02	-1.506871e-02
8.600000e-03	-1.318342e-02	-1.493023e-02
8.700000e-03	-1.371832e-02	-1.476436e-02
8.800000e-03	-1.426186e-02	-1.457178e-02
8.900000e-03	-1.481333e-02	-1.435327e-02
9.000000e-03	-1.537198e-02	-1.410972e-02
9.100000e-03	-1.593708e-02	-1.384207e-02
9.200000e-03	-1.650785e-02	-1.355135e-02
9.300000e-03	-1.708355e-02	-1.323861e-02
9.400000e-03	-1.766342e-02	-1.290495e-02
9.500000e-03	-1.824677e-02	-1.255145e-02
9.600000e-03	-1.883289e-02	-1.217921e-02
9.700000e-03	-1.942114e-02	-1.178932e-02
9.800000e-03	-2.001095e-02	-1.138281e-02
9.900000e-03	-2.060176e-02	-1.096067e-02
1.000000e-02	-2.119310e-02	-1.052383e-02
1.010000e-02	-2.178457e-02	-1.007315e-02
1.020000e-02	-2.237584e-02	-9.609379e-03
1.030000e-02	-2.296666e-02	-9.133203e-03
1.040000e-02	-2.355684e-02	-8.645196e-03
1.050000e-02	-2.414629e-02	-8.145813e-03
1.060000e-02	-2.473500e-02	-7.635404e-03
1.070000e-02	-2.532302e-02	-7.114212e-03
1.080000e-02	-2.591047e-02	-6.582369e-03
1.090000e-02	-2.649755e-02	-6.039899e-03
1.100000e-02	-2.708453e-02	-5.486722e-03
1.110000e-02	-2.767171e-02	-4.922660e-03
1.120000e-02	-2.825946e-02	-4.347447e-03
1.130000e-02	-2.884819e-02	-3.760740e-03
1.140000e-02	-2.943831e-02	-3.162118e-03
1.150000e-02	-3.003029e-02	-2.551119e-03
1.160000e-02	-3.062461e-02	-1.927207e-03
1.170000e-02	-3.122171e-02	-1.289850e-03
1.180000e-02	-3.182209e-02	-6.384551e-04
1.190000e-02	-3.242616e-02	2.752697e-05
1.200000e-02	-3.303434e-02	7.086659e-04
1.210000e-02	-3.364705e-02	1.405530e-03
1.220000e-02	-3.426462e-02	2.118646e-03
1.230000e-02	-3.488736e-02	2.848499e-03
1.240000e-02	-3.551553e-02	3.595526e-03
1.250000e-02	-3.614930e-02	4.360104e-03
1.260000e-02	-3.678881e-02	5.142547e-03
1.270000e-02	-3.743413e-02	5.943098e-03
1.280000e-02	-3.808526e-02	6.761928e-03
1.290000e-02	-3.874213e-02	7.599130e-03
1.300000e-02	-3.940462e-02	8.454724e-03
1.310000e-02	-4.007254e-02	9.328654e-03
1.320000e-02	-4.074565e-02	1.022079e-02
1.330000e-02	-4.142366e-02	1.113095e-02
1.340000e-02	-4.210623e-02	1.205888e-02
1.350000e-02	-4.279298e-02	1.300427e-02
1.360000e-02	-4.348351e-02	1.396677e-02
1.370000e-02	-4.417738e-02	1.494601e-02
1.380000e-02	-4.487415e-02	1.594157e-02
1.390000e-02	-4.557338e-02	1.695305e-02
1.400000e-02	-4.627462e-02	1.798001e-02
1.410000e-02	-4.697745e-02	1.902205e-02
1.420000e-02	-4.768146e-02	2.007878e-02
1.430000e-02	-4.838629e-02	2.114983e-02
1.440000e-02	-4.909159e-02	2.223490e-02
1.450000e-02	-4.979710e-02	2.333371e-02
1.460000e-02	-5.050258e-02	2.444606e-02
1.470000e-02	-5.120787e-02	2.557180e-02
1.480000e-02	-5.191287e-02	2.671087e-02
1.490000e-02	-5.261756e-02	2.786327e-02
1.500000e-02	-5.332197e-02	2.902909e-02
1.510000e-02	-5.402622e-02	3.020849e-02
1.520000e-02	-5.473052e-02	3.140170e-02
1.530000e-02	-5.543511e-02	3.260904e-02
1.540000e-02	-5.614036e-02	3.383092e-02
1.550000e-02	-5.684665e-02	3.506776e-02
1.560000e-02	-5.755448e-02	3.632011e-02
1.570000e-02	-5.826436e-02	3.758851e-02
1.580000e-02	-5.897685e-02	3.887355e-02
1.590000e-02	-5.969257e-02	4.017582e-02
1.600000e-02	-6.041164e-02	4.149503e-02
1.610000e-02	-6.113396e-02	4.283042e-02
1.620000e-02	-6.185946e-02	4.418126e-02
1.630000e-02	-6.258810e-02	4.554685e-02
1.640000e-02	-6.331984e-02	4.692644e-02
1.650000e-02	-6.405463e-02	4.831925e-02
1.660000e-02	-6.479244e-02	4.972451e-02
1.670000e-02	-6.553324e-02	5.114144e-02
1.680000e-02	-6.627700e-02	5.256923e-02
1.690000e-02	-6.702369e-02	5.400708e-02
1.700000e-02	-6.777327e-02	5.545419e-02
1.710000e-02	-6.852572e-02	5.690974e-02
1.720000e-02	-6.928098e-02	5.837292e-02
1.730000e-02	-7.003902e-02	5.984292e-02
1.740000e-02	-7.079979e-02	6.131893e-02
1.750000e-02	-7.156324e-02	6.280013e-02
1.760000e-02	-7.232931e-02	6.428570e-02
1.770000e-02	-7.309792e-02	6.577485e-02
1.780000e-02	-7.386901e-02	6.726675e-02
1.790000e-02	-7.464250e-02	6.876059e-02
1.800000e-02	-7.541828e-02	7.025556e-02
1.810000e-02	-7.619628e-02	7.175084e-02
1.820000e-02	-7.697638e-02	7.324560e-02
1.830000e-02	-7.775848e-02	7.473902e-02
1.840000e-02	-7.854248e-02	7.623027e-02
1.850000e-02	-7.932825e-02	7.771851e-02
