" chongzhi1"

"Time      "	".JOINT_qianhou.Element_Force.Mag"
1.566648e-01	9.580497e+00
1.569150e-01	6.805528e+00
1.570000e-01	8.386906e+00
1.580000e-01	9.023465e+00
1.590000e-01	9.072863e+00
1.600000e-01	9.072234e+00
1.610000e-01	9.070262e+00
1.620000e-01	9.066510e+00
1.630000e-01	9.065834e+00
1.640000e-01	9.064686e+00
1.650000e-01	9.062086e+00
1.657982e-01	7.547762e+00
1.660000e-01	9.057194e+00
1.670000e-01	9.052578e+00
1.680000e-01	9.049226e+00
1.690000e-01	9.046055e+00
1.695037e-01	1.974722e+01
1.700000e-01	9.041887e+00
1.710000e-01	9.036564e+00
1.720000e-01	9.032404e+00
1.730000e-01	9.028968e+00
1.740000e-01	9.025138e+00
1.750000e-01	9.023462e+00
1.760000e-01	9.018238e+00
1.770000e-01	9.012161e+00
1.780000e-01	9.008767e+00
1.790000e-01	9.009321e+00
1.800000e-01	8.999844e+00
1.805835e-01	1.223201e+01
1.810000e-01	8.995741e+00
1.818034e-01	1.363566e+01
1.820000e-01	8.985873e+00
1.830000e-01	8.952707e+00
1.832832e-01	1.566962e+01
1.836104e-01	1.046216e+01
1.839001e-01	9.019011e+00
1.840000e-01	9.041310e+00
1.842638e-01	8.285899e+00
1.850000e-01	8.959362e+00
1.852729e-01	1.493819e+01
1.860000e-01	8.964755e+00
1.870000e-01	8.955470e+00
1.880000e-01	8.945289e+00
1.890000e-01	8.935515e+00
1.900000e-01	8.925440e+00
1.910000e-01	8.915485e+00
1.920000e-01	8.905608e+00
1.930000e-01	8.896697e+00
1.940000e-01	8.887408e+00
1.950000e-01	8.873947e+00
1.960000e-01	8.866138e+00
1.970000e-01	8.854743e+00
1.980000e-01	8.844558e+00
1.990000e-01	8.834185e+00
2.000000e-01	8.824069e+00
2.010000e-01	8.813985e+00
2.020000e-01	8.801007e+00
2.030000e-01	8.792176e+00
2.040000e-01	8.779230e+00
2.050000e-01	8.770163e+00
2.060000e-01	8.755410e+00
2.070000e-01	8.749772e+00
2.080000e-01	8.734448e+00
2.090000e-01	8.727423e+00
2.100000e-01	8.713098e+00
2.110000e-01	8.701540e+00
2.120000e-01	8.689396e+00
2.130000e-01	8.679520e+00
2.140000e-01	8.667487e+00
2.150000e-01	8.655334e+00
2.160000e-01	8.643665e+00
2.170000e-01	8.631525e+00
2.180000e-01	8.620005e+00
2.190000e-01	8.608322e+00
2.200000e-01	8.598266e+00
2.210000e-01	8.583089e+00
2.220000e-01	8.572033e+00
2.230000e-01	8.559961e+00
2.240000e-01	8.547247e+00
2.250000e-01	8.535448e+00
2.260000e-01	8.522354e+00
2.270000e-01	8.511128e+00
2.280000e-01	8.499892e+00
2.290000e-01	8.489710e+00
2.300000e-01	8.475680e+00
2.310000e-01	8.462438e+00
2.320000e-01	8.450170e+00
2.330000e-01	8.437710e+00
2.340000e-01	8.425218e+00
2.350000e-01	8.413242e+00
2.360000e-01	8.400816e+00
2.370000e-01	8.388585e+00
2.380000e-01	8.376232e+00
2.390000e-01	8.365003e+00
2.400000e-01	8.353468e+00
2.410000e-01	8.339897e+00
2.420000e-01	8.326796e+00
2.430000e-01	8.314369e+00
2.440000e-01	8.301963e+00
2.450000e-01	8.289666e+00
2.460000e-01	8.276868e+00
2.470000e-01	8.264165e+00
2.480000e-01	8.254708e+00
2.490000e-01	8.239390e+00
2.500000e-01	8.230696e+00
2.510000e-01	8.205964e+00
2.516945e-01	8.173177e+01
2.519809e-01	7.790474e+00
2.520000e-01	7.816576e+00
2.528713e-01	1.438077e+01
2.530000e-01	6.806862e+00
2.540000e-01	8.176724e+00
2.550000e-01	8.163997e+00
2.560000e-01	8.150974e+00
2.570000e-01	8.137738e+00
2.580000e-01	8.124887e+00
2.590000e-01	8.111674e+00
2.600000e-01	8.098555e+00
2.610000e-01	8.085325e+00
2.620000e-01	8.072005e+00
2.630000e-01	8.058751e+00
2.640000e-01	8.045357e+00
2.650000e-01	8.030997e+00
2.660000e-01	8.017826e+00
2.670000e-01	8.010848e+00
2.680000e-01	7.991292e+00
2.690000e-01	7.977754e+00
2.694862e-01	1.427788e+01
2.700000e-01	7.964100e+00
2.707662e-01	7.109719e+00
2.710000e-01	7.685058e+00
2.720000e-01	7.936544e+00
2.730000e-01	7.922716e+00
2.740000e-01	7.908843e+00
2.750000e-01	7.895078e+00
2.760000e-01	7.880991e+00
2.770000e-01	7.866806e+00
2.780000e-01	7.852898e+00
2.790000e-01	7.838766e+00
2.800000e-01	7.825124e+00
2.810000e-01	7.810258e+00
2.820000e-01	7.804531e+00
2.830000e-01	7.782248e+00
2.840000e-01	7.767677e+00
2.850000e-01	7.753595e+00
2.860000e-01	7.739221e+00
2.870000e-01	7.725012e+00
2.880000e-01	7.710528e+00
2.890000e-01	7.702230e+00
2.900000e-01	7.690717e+00
2.910000e-01	7.667228e+00
2.920000e-01	7.652709e+00
2.930000e-01	7.639165e+00
2.940000e-01	7.623718e+00
2.950000e-01	7.608007e+00
2.960000e-01	7.595241e+00
2.970000e-01	7.582474e+00
2.980000e-01	7.565851e+00
2.990000e-01	7.551106e+00
3.000000e-01	7.536814e+00
3.010000e-01	7.521970e+00
3.020000e-01	7.507227e+00
3.030000e-01	7.492528e+00
3.040000e-01	7.478036e+00
3.050000e-01	7.463432e+00
3.060000e-01	7.448842e+00
3.070000e-01	7.435738e+00
3.080000e-01	7.419078e+00
3.090000e-01	5.675726e+00
3.100000e-01	7.389775e+00
3.110000e-01	7.375144e+00
3.120000e-01	7.360597e+00
3.130000e-01	7.345796e+00
3.140000e-01	7.330763e+00
3.150000e-01	7.273444e+00
3.160000e-01	7.288513e+00
3.170000e-01	7.286478e+00
3.180000e-01	7.271378e+00
3.190000e-01	7.184275e+00
3.200000e-01	7.158647e+00
3.210000e-01	7.212329e+00
3.220000e-01	7.184371e+00
3.230000e-01	7.114774e+00
3.240000e-01	7.155104e+00
3.250000e-01	7.150905e+00
3.260000e-01	7.110779e+00
3.270000e-01	2.367585e+00
3.280000e-01	7.101091e+00
3.290000e-01	7.070009e+00
3.300000e-01	7.119917e+00
3.310000e-01	7.060633e+00
3.315448e-01	1.271497e+01
3.320000e-01	7.036521e+00
3.330000e-01	7.015805e+00
3.340000e-01	7.018837e+00
3.350000e-01	6.979881e+00
3.360000e-01	6.930837e+00
3.370000e-01	6.954619e+00
3.380000e-01	6.942829e+00
3.390000e-01	6.927364e+00
3.400000e-01	6.901184e+00
3.410000e-01	6.899089e+00
3.420000e-01	6.879398e+00
3.430000e-01	6.866956e+00
3.440000e-01	6.847417e+00
3.450000e-01	6.728484e+00
3.460000e-01	6.818370e+00
3.470000e-01	6.807558e+00
3.480000e-01	6.764641e+00
3.490000e-01	6.745316e+00
3.500000e-01	6.808229e+00
3.510000e-01	6.763265e+00
3.520000e-01	6.728652e+00
3.530000e-01	6.717420e+00
3.540000e-01	6.699822e+00
3.550000e-01	6.681955e+00
3.560000e-01	6.652344e+00
3.570000e-01	6.635912e+00
3.580000e-01	6.780370e+00
3.590000e-01	6.578741e+00
3.600000e-01	6.526213e+00
3.610000e-01	6.606323e+00
3.620000e-01	6.577993e+00
3.630000e-01	6.610082e+00
3.640000e-01	6.544465e+00
3.650000e-01	6.482280e+00
3.660000e-01	6.689265e+00
3.670000e-01	6.677848e+00
3.680000e-01	6.468785e+00
3.690000e-01	6.440748e+00
3.700000e-01	6.458284e+00
3.710000e-01	6.424978e+00
3.720000e-01	6.416280e+00
3.730000e-01	6.403631e+00
3.740000e-01	6.378988e+00
3.750000e-01	6.356049e+00
3.760000e-01	6.355024e+00
3.770000e-01	6.404264e+00
3.775809e-01	6.760028e+00
3.780000e-01	6.382816e+00
3.790000e-01	6.315259e+00
3.798860e-01	1.143506e+01
3.800000e-01	6.307572e+00
3.810000e-01	6.280564e+00
3.820000e-01	8.308717e+00
3.830000e-01	6.238662e+00
3.838481e-01	9.939840e+00
3.840000e-01	6.230155e+00
3.850000e-01	6.210334e+00
3.860000e-01	6.186267e+00
3.870000e-01	6.580906e+00
3.880000e-01	6.161382e+00
3.890000e-01	6.159314e+00
3.900000e-01	6.063249e+00
3.906043e-01	1.115005e+01
3.910000e-01	6.125463e+00
3.915028e-01	1.446942e+01
3.919872e-01	1.108601e+01
3.920000e-01	5.986358e+00
3.925922e-01	7.362562e+00
3.930000e-01	6.094794e+00
3.940000e-01	6.063130e+00
3.943542e-01	1.107023e+01
3.950000e-01	6.046722e+00
3.956306e-01	1.094119e+01
3.960000e-01	6.025935e+00
3.963621e-01	6.877014e+00
3.970000e-01	6.019617e+00
3.980000e-01	6.018048e+00
3.988776e-01	6.108620e+00
3.990000e-01	6.012179e+00
3.992502e-01	1.119008e+01
4.000000e-01	5.969510e+00
4.010000e-01	5.948614e+00
4.014426e-01	8.816714e+00
4.020000e-01	5.954685e+00
4.026033e-01	1.070221e+01
4.029469e-01	1.447218e+01
4.030000e-01	5.920735e+00
4.032613e-01	1.077224e+01
4.036532e-01	8.170918e+00
4.040000e-01	5.903618e+00
4.043112e-01	1.747387e+01
4.045616e-01	1.057692e+01


