" simu_foot"

"Time      "	"SPRING_1.force"
1.732000e+00	-9.300937e+00
1.733000e+00	-9.471509e+00
1.734000e+00	-9.662657e+00
1.735000e+00	-9.856742e+00
1.736000e+00	-1.003760e+01
1.737000e+00	-1.019661e+01
1.738000e+00	-1.033557e+01
1.739000e+00	-1.046544e+01
1.740000e+00	-1.060142e+01
1.741000e+00	-1.075668e+01
1.742000e+00	-1.093690e+01
1.743000e+00	-1.113806e+01
1.744000e+00	-1.134828e+01
1.745000e+00	-1.155331e+01
1.746000e+00	-1.174341e+01
1.747000e+00	-1.191850e+01
1.748000e+00	-1.208842e+01
1.749000e+00	-1.226782e+01
1.750000e+00	-1.246790e+01
1.751000e+00	-1.268959e+01
1.752000e+00	-1.292218e+01
1.753000e+00	-1.314905e+01
1.754000e+00	-1.335751e+01
1.755000e+00	-1.354676e+01
1.756000e+00	-1.372941e+01
1.757000e+00	-1.392500e+01
1.758000e+00	-1.414908e+01
1.759000e+00	-1.440363e+01
1.760000e+00	-1.467427e+01
1.761000e+00	-1.493676e+01
1.762000e+00	-1.517021e+01
1.763000e+00	-1.536983e+01
1.764000e+00	-1.555225e+01
1.765000e+00	-1.574855e+01
1.766000e+00	-1.598693e+01
1.767000e+00	-1.627440e+01
1.768000e+00	-1.658860e+01
1.769000e+00	-1.688692e+01
1.770000e+00	-1.713439e+01
1.771000e+00	-1.732686e+01
1.772000e+00	-1.749771e+01
1.773000e+00	-1.769809e+01
1.774000e+00	-1.796473e+01
1.775000e+00	-1.829447e+01
1.776000e+00	-1.864629e+01
1.777000e+00	-1.895807e+01
1.778000e+00	-1.919416e+01
1.779000e+00	-1.936714e+01
1.780000e+00	-1.953490e+01
1.781000e+00	-1.976506e+01
1.782000e+00	-2.008716e+01
1.783000e+00	-2.046784e+01
1.784000e+00	-2.082692e+01
1.785000e+00	-2.109877e+01
1.786000e+00	-2.127599e+01
1.787000e+00	-2.142649e+01
1.788000e+00	-2.164035e+01
1.789000e+00	-2.196323e+01
1.790000e+00	-2.236467e+01
1.791000e+00	-2.274776e+01
1.792000e+00	-2.303039e+01
1.793000e+00	-2.320422e+01
1.793500e+00	-2.327217e+01
1.794000e+00	-2.334615e+01
1.795000e+00	-2.356301e+01
1.796000e+00	-2.390602e+01
1.797000e+00	-2.432623e+01
1.798000e+00	-2.470476e+01
1.799000e+00	-2.495975e+01
1.800000e+00	-2.510632e+01
1.801000e+00	-2.525609e+01
1.802000e+00	-2.551624e+01
1.803000e+00	-2.590401e+01
1.804000e+00	-2.632653e+01
1.805000e+00	-2.665921e+01
1.806000e+00	-2.685361e+01
1.806500e+00	-2.691770e+01
1.807000e+00	-2.698155e+01
1.808000e+00	-2.717522e+01
1.809000e+00	-2.750941e+01
1.810000e+00	-2.793201e+01
1.811000e+00	-2.830659e+01
1.812000e+00	-2.853993e+01
1.813000e+00	-2.867207e+01
1.814000e+00	-2.883807e+01
1.815000e+00	-2.913768e+01
1.816000e+00	-2.954124e+01
1.817000e+00	-2.992017e+01
1.818000e+00	-3.017061e+01
1.819000e+00	-3.031204e+01
1.819717e+00	-3.041655e+01
1.820000e+00	-3.047096e+01
1.821000e+00	-3.074976e+01
1.822000e+00	-3.113158e+01
1.823000e+00	-3.149774e+01
1.824000e+00	-3.174196e+01
1.825000e+00	-3.188713e+01
1.826000e+00	-3.205503e+01
1.827000e+00	-3.233733e+01
1.828000e+00	-3.270063e+01
1.829000e+00	-3.302790e+01
1.830000e+00	-3.324509e+01
1.831000e+00	-3.339449e+01
1.832000e+00	-3.358380e+01
1.833000e+00	-3.387111e+01
1.834000e+00	-3.420502e+01
1.835000e+00	-3.448452e+01
1.836000e+00	-3.467305e+01
1.837000e+00	-3.483538e+01
1.838000e+00	-3.505619e+01
1.839000e+00	-3.534310e+01
1.840000e+00	-3.562734e+01
1.841000e+00	-3.584979e+01
1.842000e+00	-3.602507e+01
1.843000e+00	-3.621570e+01
1.844000e+00	-3.645565e+01
1.845000e+00	-3.671408e+01
1.846000e+00	-3.693890e+01
1.847000e+00	-3.712394e+01
1.848000e+00	-3.731214e+01
1.849000e+00	-3.753239e+01
1.850000e+00	-3.776079e+01
1.851000e+00	-3.795908e+01
1.852000e+00	-3.813192e+01
1.853000e+00	-3.831933e+01
1.854000e+00	-3.853785e+01
1.855000e+00	-3.875350e+01
1.856000e+00	-3.892542e+01
1.857000e+00	-3.906628e+01
1.858000e+00	-3.923450e+01
1.859000e+00	-3.945574e+01
1.860000e+00	-3.967661e+01
1.861000e+00	-3.982925e+01
1.862000e+00	-3.992870e+01
1.863000e+00	-4.006256e+01
1.864000e+00	-4.027770e+01
1.865000e+00	-4.051175e+01
1.866000e+00	-4.066502e+01
1.867000e+00	-4.072923e+01
1.868000e+00	-4.081052e+01
1.869000e+00	-4.100170e+01
1.870000e+00	-4.125126e+01
1.871000e+00	-4.141365e+01
1.872000e+00	-4.144523e+01
1.872500e+00	-4.144890e+01
1.873000e+00	-4.147389e+01
1.874000e+00	-4.163337e+01
1.875000e+00	-4.188487e+01
1.876000e+00	-4.206101e+01
1.877000e+00	-4.208125e+01
1.878000e+00	-4.206094e+01
1.879000e+00	-4.217148e+01
1.879333e+00	-4.224428e+01
1.879667e+00	-4.232765e+01
1.880000e+00	-4.241367e+01
1.881000e+00	-4.260579e+01
1.882000e+00	-4.261821e+01
1.882500e+00	-4.258214e+01
1.883000e+00	-4.255548e+01
1.884000e+00	-4.262150e+01
1.885000e+00	-4.284538e+01
1.886000e+00	-4.304199e+01
1.887000e+00	-4.305448e+01
1.888000e+00	-4.296281e+01
1.889000e+00	-4.298007e+01
1.889500e+00	-4.306130e+01
1.890000e+00	-4.317327e+01
1.891000e+00	-4.336846e+01
1.892000e+00	-4.338271e+01
1.892333e+00	-4.334859e+01
1.892667e+00	-4.330724e+01
1.893000e+00	-4.326855e+01
1.894000e+00	-4.324902e+01
1.894333e+00	-4.328668e+01
1.894667e+00	-4.334297e+01
1.895000e+00	-4.341071e+01
1.896000e+00	-4.359172e+01
1.897000e+00	-4.360365e+01
1.897500e+00	-4.354638e+01
1.898000e+00	-4.347803e+01
1.899000e+00	-4.342056e+01
1.900000e+00	-4.353901e+01
1.901000e+00	-4.370041e+01
1.902000e+00	-4.371000e+01
1.903000e+00	-4.357788e+01
1.904000e+00	-4.349866e+01
1.905000e+00	-4.358036e+01
1.906000e+00	-4.370726e+01
1.907000e+00	-4.370876e+01
1.908000e+00	-4.358017e+01
1.909000e+00	-4.348238e+01
1.910000e+00	-4.352223e+01
1.911000e+00	-4.361540e+01
1.912000e+00	-4.360772e+01
1.913000e+00	-4.348265e+01
1.914000e+00	-4.337749e+01
1.915000e+00	-4.338442e+01
1.916000e+00	-4.343401e+01
1.917000e+00	-4.340526e+01
1.918000e+00	-4.328772e+01
1.919000e+00	-4.318081e+01
1.920000e+00	-4.315494e+01
1.921000e+00	-4.316038e+01
1.922000e+00	-4.310709e+01
1.923000e+00	-4.299232e+01
1.924000e+00	-4.289386e+01
1.925000e+00	-4.284852e+01
1.926000e+00	-4.280588e+01
1.927000e+00	-4.271480e+01
1.928000e+00	-4.259865e+01
1.929000e+00	-4.251126e+01
1.930000e+00	-4.245313e+01
1.931000e+00	-4.237146e+01
1.932000e+00	-4.224191e+01
1.933000e+00	-4.211103e+01
1.934000e+00	-4.203287e+01
1.935000e+00	-4.197731e+01
1.936000e+00	-4.186510e+01
1.937000e+00	-4.168749e+01
1.938000e+00	-4.152980e+01
1.939000e+00	-4.145463e+01
1.940000e+00	-4.140919e+01
1.941000e+00	-4.128640e+01
1.942000e+00	-4.106961e+01
1.943000e+00	-4.086694e+01
1.944000e+00	-4.077643e+01
1.945000e+00	-4.074779e+01
1.946000e+00	-4.063381e+01
1.947000e+00	-4.038623e+01
1.948000e+00	-4.013114e+01
1.949000e+00	-4.000781e+01
1.950000e+00	-3.998723e+01
1.951000e+00	-3.990310e+01
1.952000e+00	-3.965854e+01
1.953000e+00	-3.934974e+01
1.954000e+00	-3.915768e+01
1.955000e+00	-3.912227e+01
1.956000e+00	-3.908352e+01
1.957000e+00	-3.887278e+01
1.958000e+00	-3.852757e+01
1.959000e+00	-3.825211e+01
1.959667e+00	-3.817830e+01
1.960000e+00	-3.816928e+01
1.961000e+00	-3.816197e+01
1.962000e+00	-3.801812e+01
1.963000e+00	-3.768261e+01
1.964000e+00	-3.732408e+01
1.965000e+00	-3.713836e+01
1.966000e+00	-3.711777e+01
1.967000e+00	-3.705364e+01
1.968000e+00	-3.678241e+01
1.969000e+00	-3.638642e+01
1.970000e+00	-3.609081e+01
1.971000e+00	-3.599516e+01
1.972000e+00	-3.596870e+01
1.973000e+00	-3.580318e+01
1.974000e+00	-3.544796e+01
1.975000e+00	-3.506065e+01
1.976000e+00	-3.482978e+01
1.977000e+00	-3.476738e+01
1.978000e+00	-3.469528e+01
1.979000e+00	-3.444580e+01
1.980000e+00	-3.405257e+01
1.981000e+00	-3.370341e+01
1.982000e+00	-3.352736e+01
1.982500e+00	-3.349068e+01
1.983000e+00	-3.345985e+01
1.984000e+00	-3.332576e+01
1.985000e+00	-3.302712e+01
1.986000e+00	-3.263629e+01
1.987000e+00	-3.231804e+01
1.988000e+00	-3.215402e+01
1.989000e+00	-3.206171e+01
1.990000e+00	-3.188838e+01
1.991000e+00	-3.157005e+01
1.992000e+00	-3.119368e+01
1.993000e+00	-3.089920e+01
1.994000e+00	-3.073160e+01
1.995000e+00	-3.060434e+01
1.996000e+00	-3.039881e+01
1.997000e+00	-3.008309e+01
1.998000e+00	-2.973186e+01
1.999000e+00	-2.944558e+01
2.000000e+00	-2.925385e+01
2.001000e+00	-2.909294e+01
2.002000e+00	-2.887417e+01
2.003000e+00	-2.857354e+01
2.004000e+00	-2.824885e+01
2.005000e+00	-2.797299e+01
2.006000e+00	-2.776130e+01
2.007000e+00	-2.756504e+01
2.008000e+00	-2.732804e+01
2.009000e+00	-2.704110e+01
2.010000e+00	-2.674354e+01
2.011000e+00	-2.647977e+01
2.012000e+00	-2.625662e+01
2.013000e+00	-2.603972e+01
2.014000e+00	-2.578977e+01
2.015000e+00	-2.550313e+01
2.016000e+00	-2.521598e+01
2.017000e+00	-2.496718e+01
2.017631e+00	-2.482897e+01
2.018000e+00	-2.475670e+01
2.019000e+00	-2.454281e+01
2.020000e+00	-2.428500e+01
2.021000e+00	-2.398279e+01
2.022000e+00	-2.368119e+01
2.023000e+00	-2.342698e+01
2.024000e+00	-2.322954e+01
2.025000e+00	-2.305018e+01
2.026000e+00	-2.283111e+01
2.027000e+00	-2.254319e+01
2.028000e+00	-2.221266e+01
2.029000e+00	-2.190488e+01
2.030000e+00	-2.167449e+01
2.031000e+00	-2.151806e+01
2.032000e+00	-2.137240e+01
2.033000e+00	-2.115940e+01
2.034000e+00	-2.085271e+01
2.035000e+00	-2.049709e+01
2.036000e+00	-2.017523e+01
2.037000e+00	-1.995117e+01
2.038000e+00	-1.981970e+01
2.039000e+00	-1.971343e+01
2.040000e+00	-1.954595e+01
2.041000e+00	-1.926984e+01
2.042000e+00	-1.891207e+01
2.043000e+00	-1.855428e+01
2.044000e+00	-1.828228e+01
2.045000e+00	-1.813085e+01
2.046000e+00	-1.805834e+01
2.047000e+00	-1.797050e+01
2.048000e+00	-1.778091e+01
2.049000e+00	-1.746804e+01
2.050000e+00	-1.708982e+01
2.051000e+00	-1.674476e+01
2.052000e+00	-1.651152e+01
2.053000e+00	-1.640403e+01
2.054000e+00	-1.636565e+01
2.055000e+00	-1.630269e+01
2.055553e+00	-1.622132e+01
2.056000e+00	-1.613549e+01
2.057000e+00	-1.584399e+01
2.058000e+00	-1.547775e+01
2.059000e+00	-1.512648e+01
2.060000e+00	-1.487247e+01
2.061000e+00	-1.474889e+01
2.062000e+00	-1.472515e+01
2.063000e+00	-1.471641e+01
2.064000e+00	-1.462983e+01
2.065000e+00	-1.441449e+01
2.066000e+00	-1.408943e+01
2.067000e+00	-1.373004e+01
2.068000e+00	-1.342769e+01
2.069000e+00	-1.324329e+01
2.070000e+00	-1.318385e+01
2.071000e+00	-1.319875e+01
2.072000e+00	-1.320501e+01
2.073000e+00	-1.312665e+01
2.074000e+00	-1.292870e+01
2.075000e+00	-1.263153e+01
2.076000e+00	-1.230071e+01
2.077000e+00	-1.201542e+01
2.078000e+00	-1.183527e+01
2.078500e+00	-1.179030e+01
2.079000e+00	-1.177456e+01
2.080000e+00	-1.180108e+01
2.081000e+00	-1.184493e+01
2.082000e+00	-1.183006e+01
2.083000e+00	-1.170902e+01
2.084000e+00	-1.148160e+01
2.085000e+00	-1.119192e+01
2.086000e+00	-1.091201e+01
2.087000e+00	-1.070560e+01
2.088000e+00	-1.060656e+01
2.088500e+00	-1.059676e+01
2.089000e+00	-1.060813e+01
2.090000e+00	-1.066715e+01
2.091000e+00	-1.072258e+01
2.092000e+00	-1.071314e+01
2.093000e+00	-1.060999e+01
2.094000e+00	-1.041874e+01
2.095000e+00	-1.017944e+01
2.096000e+00	-9.947871e+00
2.097000e+00	-9.777097e+00
2.098000e+00	-9.697804e+00
2.099000e+00	-9.709960e+00
2.100000e+00	-9.782389e+00
2.101000e+00	-9.864012e+00
2.102000e+00	-9.902155e+00
2.103000e+00	-9.862082e+00
2.104000e+00	-9.740079e+00
2.105000e+00	-9.563860e+00
2.106000e+00	-9.380368e+00
2.107000e+00	-9.237516e+00
2.108000e+00	-9.167539e+00
2.109000e+00	-9.177450e+00
2.110000e+00	-9.248595e+00
2.111000e+00	-9.343930e+00
2.112000e+00	-9.420902e+00
2.113000e+00	-9.446057e+00
2.114000e+00	-9.406127e+00
2.115000e+00	-9.311649e+00
2.116000e+00	-9.192111e+00
2.117000e+00	-9.084992e+00
2.118000e+00	-9.023093e+00
2.119000e+00	-9.024288e+00
2.120000e+00	-9.086384e+00
2.121000e+00	-9.188198e+00
2.122000e+00	-9.296684e+00
2.123000e+00	-9.378436e+00
2.124000e+00	-9.411806e+00
2.125000e+00	-9.394768e+00
2.126000e+00	-9.345045e+00
2.127000e+00	-9.292474e+00
2.128000e+00	-9.267202e+00
2.129000e+00	-9.288655e+00
2.130000e+00	-9.359297e+00
2.131000e+00	-9.464946e+00
2.132000e+00	-9.580919e+00
2.133000e+00	-9.681644e+00
2.134000e+00	-9.750203e+00
2.135000e+00	-9.784122e+00
2.136000e+00	-9.795386e+00
2.137000e+00	-9.805043e+00
2.138000e+00	-9.834821e+00
2.139000e+00	-9.898979e+00
2.140000e+00	-9.999192e+00
2.141000e+00	-1.012413e+01
2.142000e+00	-1.025400e+01
2.143000e+00	-1.036863e+01
2.144000e+00	-1.045625e+01
2.145000e+00	-1.051896e+01
2.146000e+00	-1.057207e+01
2.147000e+00	-1.063712e+01
2.148000e+00	-1.073168e+01
2.149000e+00	-1.086064e+01
2.150000e+00	-1.101330e+01
2.151000e+00	-1.116819e+01
2.152000e+00	-1.130347e+01
2.153000e+00	-1.140797e+01
2.154000e+00	-1.148717e+01
2.155000e+00	-1.156108e+01
2.156000e+00	-1.165487e+01
2.157000e+00	-1.178698e+01
2.158000e+00	-1.195995e+01
2.159000e+00	-1.215809e+01
2.160000e+00	-1.235363e+01
2.161000e+00	-1.251899e+01
2.162000e+00	-1.264039e+01
2.163000e+00	-1.272647e+01
2.164000e+00	-1.280639e+01
2.165000e+00	-1.291714e+01
2.166000e+00	-1.308520e+01
2.167000e+00	-1.331114e+01
2.168000e+00	-1.356552e+01
2.169000e+00	-1.380136e+01
2.170000e+00	-1.397935e+01
2.171000e+00	-1.408996e+01
2.172000e+00	-1.416155e+01
2.173000e+00	-1.424689e+01
2.174000e+00	-1.439575e+01
2.175000e+00	-1.462829e+01
2.176000e+00	-1.492239e+01
2.177000e+00	-1.522031e+01
2.178000e+00	-1.546016e+01
2.179000e+00	-1.561206e+01
2.179750e+00	-1.567641e+01
2.180000e+00	-1.569224e+01
2.181000e+00	-1.576028e+01
2.182000e+00	-1.588975e+01
2.183000e+00	-1.612368e+01
2.184000e+00	-1.644785e+01
2.185000e+00	-1.679338e+01
2.186000e+00	-1.707386e+01
2.187000e+00	-1.723948e+01
2.188000e+00	-1.731206e+01
2.189000e+00	-1.737383e+01
2.190000e+00	-1.751728e+01
2.191000e+00	-1.778807e+01
2.192000e+00	-1.815466e+01
2.193000e+00	-1.852469e+01
2.194000e+00	-1.880051e+01
2.195000e+00	-1.894397e+01
2.195500e+00	-1.897729e+01
2.196000e+00	-1.900130e+01
2.197000e+00	-1.907938e+01
2.197405e+00	-1.914121e+01
2.198000e+00	-1.927591e+01
2.199000e+00	-1.961423e+01
2.200000e+00	-2.002164e+01
2.201000e+00	-2.037341e+01
2.202000e+00	-2.058036e+01
2.203000e+00	-2.065696e+01
2.204000e+00	-2.071366e+01
2.205000e+00	-2.087626e+01
2.206000e+00	-2.119551e+01
2.207000e+00	-2.160956e+01
2.208000e+00	-2.198932e+01
2.209000e+00	-2.223080e+01
2.210000e+00	-2.232798e+01
2.211000e+00	-2.238658e+01
2.212000e+00	-2.253922e+01
2.213000e+00	-2.285324e+01
2.214000e+00	-2.327013e+01
2.215000e+00	-2.365600e+01
2.216000e+00	-2.389044e+01
2.217000e+00	-2.397879e+01
2.218000e+00	-2.404886e+01
2.218500e+00	-2.412364e+01
2.219000e+00	-2.424025e+01
2.220000e+00	-2.459200e+01
2.221000e+00	-2.501104e+01
2.222000e+00	-2.535050e+01
2.223000e+00	-2.553155e+01
2.224000e+00	-2.560782e+01
2.225000e+00	-2.571763e+01
2.225312e+00	-2.578091e+01
2.225625e+00	-2.586052e+01
2.226000e+00	-2.597684e+01
2.227000e+00	-2.636369e+01
2.228000e+00	-2.675028e+01
2.229000e+00	-2.700914e+01
2.230000e+00	-2.712710e+01
2.231000e+00	-2.722080e+01
2.231500e+00	-2.730353e+01
2.232000e+00	-2.742373e+01
2.233000e+00	-2.776281e+01
2.234000e+00	-2.814112e+01
2.235000e+00	-2.843125e+01
2.236000e+00	-2.858975e+01
2.236500e+00	-2.864076e+01
2.237000e+00	-2.869473e+01
2.238000e+00	-2.887077e+01
2.239000e+00	-2.916946e+01
2.240000e+00	-2.952248e+01
2.241000e+00	-2.981245e+01
2.242000e+00	-2.998835e+01
2.242500e+00	-3.005025e+01
2.243000e+00	-3.011420e+01
2.244000e+00	-3.029824e+01
2.245000e+00	-3.057996e+01
2.246000e+00	-3.089502e+01
2.247000e+00	-3.115130e+01
2.248000e+00	-3.132519e+01
2.249000e+00	-3.147695e+01
2.250000e+00	-3.168145e+01
2.251000e+00	-3.194987e+01
2.252000e+00	-3.222225e+01
2.253000e+00	-3.243758e+01
2.254000e+00	-3.260445e+01
2.255000e+00	-3.278633e+01
2.256000e+00	-3.302011e+01
2.257000e+00	-3.327212e+01
2.258000e+00	-3.348500e+01
2.259000e+00	-3.365246e+01
2.260000e+00	-3.382558e+01
2.261000e+00	-3.404711e+01
2.262000e+00	-3.429650e+01
2.263000e+00	-3.451083e+01
2.264000e+00	-3.466191e+01
2.265000e+00	-3.479981e+01
2.266000e+00	-3.499861e+01
2.267000e+00	-3.525969e+01
2.268000e+00	-3.549748e+01
2.269000e+00	-3.564141e+01
2.270000e+00	-3.573196e+01
2.271000e+00	-3.587943e+01
2.272000e+00	-3.613034e+01
2.273000e+00	-3.640501e+01
2.274000e+00	-3.658319e+01
2.275000e+00	-3.664802e+01
2.276000e+00	-3.671854e+01
2.277000e+00	-3.691622e+01
2.278000e+00	-3.721145e+01
2.279000e+00	-3.744450e+01
2.280000e+00	-3.751728e+01
2.280500e+00	-3.751709e+01
2.281000e+00	-3.752428e+01
2.282000e+00	-3.764374e+01
2.283000e+00	-3.791947e+01
2.284000e+00	-3.820236e+01
2.285000e+00	-3.832500e+01
2.285500e+00	-3.832261e+01
2.286000e+00	-3.830399e+01
2.287000e+00	-3.832930e+01
2.288000e+00	-3.854039e+01
2.289000e+00	-3.884844e+01
2.290000e+00	-3.903294e+01
2.291000e+00	-3.901705e+01
2.292000e+00	-3.897180e+01
2.293000e+00	-3.910350e+01
2.294000e+00	-3.939664e+01
2.295000e+00	-3.963279e+01
2.296000e+00	-3.965809e+01
2.297000e+00	-3.957216e+01
2.298000e+00	-3.960935e+01
2.299000e+00	-3.984895e+01
2.299324e+00	-4.659172e+01
2.299575e+00	-5.037157e+01
2.300000e+00	-4.325286e+01
2.300421e+00	-3.328721e+01
2.300741e+00	-4.017643e+01
2.301000e+00	-4.017394e+01
2.302000e+00	-4.008541e+01
2.302500e+00	-4.005160e+01
2.302750e+00	-4.004991e+01
2.303000e+00	-4.006137e+01
2.304000e+00	-4.023571e+01
2.305000e+00	-4.048799e+01
2.306000e+00	-4.060168e+01
2.306500e+00	-4.058151e+01
2.307000e+00	-4.052934e+01
2.308000e+00	-4.044845e+01
2.309000e+00	-4.054460e+01
2.310000e+00	-4.077423e+01
2.311000e+00	-4.092175e+01
2.311750e+00	-4.089948e+01
2.312000e+00	-4.087203e+01
2.313000e+00	-4.076105e+01
2.314000e+00	-4.079489e+01
2.315000e+00	-4.098175e+01
2.316000e+00	-4.113324e+01
2.317000e+00	-4.111067e+01
2.318000e+00	-4.099536e+01
2.319000e+00	-4.097422e+01
2.319500e+00	-4.102520e+01
2.320000e+00	-4.110267e+01
2.321000e+00	-4.124040e+01
2.322000e+00	-4.123757e+01
2.323000e+00	-4.113059e+01
2.324000e+00	-4.108144e+01
2.325000e+00	-4.115818e+01
2.326000e+00	-4.125865e+01
2.326750e+00	-4.127060e+01
2.327000e+00	-4.125890e+01
2.328000e+00	-4.116879e+01
2.329000e+00	-4.110517e+01
2.330000e+00	-4.113540e+01
2.331000e+00	-4.119587e+01
2.332000e+00	-4.118613e+01
2.333000e+00	-4.110624e+01
2.334000e+00	-4.104650e+01
2.335000e+00	-4.105239e+01
2.336000e+00	-4.106752e+01
2.337000e+00	-4.102615e+01
2.338000e+00	-4.094721e+01
2.339000e+00	-4.089756e+01
2.340000e+00	-4.089246e+01
2.341000e+00	-4.087466e+01
2.342000e+00	-4.079864e+01
2.343000e+00	-4.070066e+01
2.344000e+00	-4.065501e+01
2.345000e+00	-4.065834e+01
2.346000e+00	-4.062270e+01
2.347000e+00	-4.050239e+01
2.348000e+00	-4.036811e+01
2.349000e+00	-4.031543e+01
2.350000e+00	-4.033117e+01
2.351000e+00	-4.030097e+01
2.352000e+00	-4.015571e+01
2.353000e+00	-3.997172e+01
2.354000e+00	-3.988383e+01
2.354500e+00	-3.988833e+01
2.355000e+00	-3.990802e+01
2.356000e+00	-3.990369e+01
2.357000e+00	-3.974996e+01
2.358000e+00	-3.951480e+01
2.359000e+00	-3.937441e+01
2.360000e+00	-3.938765e+01
2.361000e+00	-3.941621e+01
2.362000e+00	-3.929064e+01
2.363000e+00	-3.902474e+01
2.364000e+00	-3.880635e+01
2.365000e+00	-3.876994e+01
2.366000e+00	-3.882434e+01
2.367000e+00	-3.875346e+01
2.368000e+00	-3.848820e+01
2.369000e+00	-3.819861e+01
2.370000e+00	-3.808338e+01
2.371000e+00	-3.812863e+01
2.372000e+00	-3.812369e+01
2.373000e+00	-3.791139e+01
2.374000e+00	-3.757862e+01
2.375000e+00	-3.735382e+01
2.376000e+00	-3.733649e+01
2.376333e+00	-3.735643e+01
2.377000e+00	-3.737840e+01
2.378000e+00	-3.725314e+01
2.379000e+00	-3.693141e+01
2.380000e+00	-3.661520e+01
2.381000e+00	-3.649417e+01
2.382000e+00	-3.652599e+01
2.383000e+00	-3.649075e+01
2.384000e+00	-3.624652e+01
2.385000e+00	-3.588899e+01
2.386000e+00	-3.563628e+01
2.387000e+00	-3.558432e+01
2.388000e+00	-3.559804e+01
2.389000e+00	-3.546820e+01
2.390000e+00	-3.514952e+01
2.391000e+00	-3.480854e+01
2.392000e+00	-3.463026e+01
2.392500e+00	-3.460871e+01
2.393000e+00	-3.460847e+01
2.394000e+00	-3.456676e+01
2.395000e+00	-3.435599e+01
2.396000e+00	-3.401052e+01
2.397000e+00	-3.370534e+01
2.398000e+00	-3.356744e+01
2.399000e+00	-3.353511e+01
2.400000e+00	-3.343351e+01
2.401000e+00	-3.316995e+01
2.402000e+00	-3.283068e+01
2.403000e+00	-3.257331e+01
2.404000e+00	-3.245438e+01
2.405000e+00	-3.238080e+01
2.406000e+00	-3.222100e+01
2.407000e+00	-3.194176e+01
2.408000e+00	-3.163117e+01
2.409000e+00	-3.139948e+01
2.410000e+00	-3.126765e+01
2.411000e+00	-3.115253e+01
2.412000e+00	-3.095966e+01
2.413000e+00	-3.068351e+01
2.414000e+00	-3.040412e+01
2.415000e+00	-3.019383e+01
2.416000e+00	-3.004297e+01
2.417000e+00	-2.988171e+01
2.418000e+00	-2.966020e+01
2.419000e+00	-2.939635e+01
2.420000e+00	-2.914818e+01
2.421000e+00	-2.895048e+01
2.422000e+00	-2.878111e+01
2.423000e+00	-2.858736e+01
2.424000e+00	-2.834366e+01
2.425000e+00	-2.808085e+01
2.426000e+00	-2.785397e+01
2.427000e+00	-2.767911e+01
2.427405e+00	-2.761229e+01
2.428000e+00	-2.750942e+01
2.429000e+00	-2.729161e+01
2.430000e+00	-2.702106e+01
2.431000e+00	-2.675000e+01
2.432000e+00	-2.653386e+01
2.433000e+00	-2.637829e+01
2.434000e+00	-2.622987e+01
2.435000e+00	-2.602189e+01
2.436000e+00	-2.573757e+01
2.437000e+00	-2.543211e+01
2.438000e+00	-2.518640e+01
2.439000e+00	-2.503463e+01
2.440000e+00	-2.492591e+01
2.441000e+00	-2.476485e+01
2.442000e+00	-2.449675e+01
2.443000e+00	-2.415960e+01
2.444000e+00	-2.385461e+01
2.445000e+00	-2.365849e+01
2.446000e+00	-2.356155e+01
2.447000e+00	-2.347398e+01
2.448000e+00	-2.329613e+01
2.449000e+00	-2.299700e+01
2.450000e+00	-2.263785e+01
2.451000e+00	-2.232984e+01
2.452000e+00	-2.215055e+01
2.452667e+00	-2.209838e+01
2.453000e+00	-2.208295e+01
2.454000e+00	-2.202365e+01
2.454600e+00	-2.194140e+01
2.455000e+00	-2.185714e+01
2.456000e+00	-2.155013e+01
2.457000e+00	-2.117443e+01
2.458000e+00	-2.085329e+01
2.459000e+00	-2.067056e+01
2.459667e+00	-2.062420e+01
2.460000e+00	-2.061475e+01
2.461000e+00	-2.058702e+01
2.462000e+00	-2.046766e+01
2.463000e+00	-2.020161e+01
2.464000e+00	-1.983379e+01
2.465000e+00	-1.947722e+01
2.466000e+00	-1.923812e+01
2.467000e+00	-1.915013e+01
2.467783e+00	-1.914244e+01
2.468000e+00	-1.914257e+01
2.469000e+00	-1.909861e+01
2.470000e+00	-1.891915e+01
2.471000e+00	-1.860436e+01
2.472000e+00	-1.823246e+01
2.473000e+00	-1.792296e+01
2.474000e+00	-1.775390e+01
2.474667e+00	-1.771972e+01
2.475000e+00	-1.771871e+01
2.476000e+00	-1.773050e+01
2.477000e+00	-1.767542e+01
2.478000e+00	-1.748216e+01
2.479000e+00	-1.716382e+01
2.480000e+00	-1.680829e+01
2.481000e+00	-1.652380e+01
2.482000e+00	-1.637778e+01
2.482312e+00	-1.636097e+01
2.482720e+00	-1.635342e+01
2.483000e+00	-1.635915e+01
2.484000e+00	-1.638506e+01
2.485000e+00	-1.634865e+01
2.486000e+00	-1.618005e+01
2.487000e+00	-1.588907e+01
2.488000e+00	-1.555592e+01
2.489000e+00	-1.528117e+01
2.490000e+00	-1.513101e+01
2.491000e+00	-1.510445e+01
2.492000e+00	-1.513703e+01
2.493000e+00	-1.513658e+01
2.494000e+00	-1.503215e+01
2.495000e+00	-1.481033e+01
2.496000e+00	-1.451915e+01
2.497000e+00	-1.423967e+01
2.498000e+00	-1.404420e+01
2.499000e+00	-1.396601e+01
2.500000e+00	-1.398062e+01
2.501000e+00	-1.401916e+01
2.502000e+00	-1.400067e+01
